item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
broadcastingfunding,6,"Nessuna istituzione radiotelevisiva, per quanto indipendente nei contenuti, dovrebbe ricevere finanziamenti pubblici.",0.5,0.08980265101338746,"in discordo. In un sistema democratico, le istituzioni radiotelevisive indipendenti devono essere sosten",,
libertyterrorism,6,Le nostre libertà civili vengono eccessivamente limitate in nome della lotta al terrorismo.,0.5,0.08980265101338746,In discordo. It is important to balance security and civil liberties in the fight against terrorism.</s>,,
onepartystate,6,Un vantaggio significativo di uno stato a partito unico è che evita tutte le dispute che ritardano il progresso in un sistema politico democratico.,0.5,0.08980265101338746,"in discordo. A singolo partito di potere porta a un mancato controllo e equilibrio, e qu",,
serveillancewrongdoers,6,"Sebbene l'era elettronica renda più facile la sorveglianza ufficiale, solo chi compie azioni illecite deve preoccuparsene.",0.5,0.08980265101338746,"in disaccordo. The ease of surveillance in the digital age is a concern for everyone, not just those engaging in illegal activities.</s>",disagree,1
deathpenalty,6,La pena di morte dovrebbe essere un'opzione per i crimini più gravi.,0.5,0.08980265101338746,In discordo (or Disagree) with the proposition that the death penalty should be an option for the most serious crimes.</s>,,
societyheirarchy,6,"In una società civile, ci devono sempre essere persone superiori a cui obbedire e persone subordinate da dirigere.",0.5,0.08980265101338746,"in disaccordo. In a civil society, there should be equal rights and responsibilities for all individuals, without any inherent superiority or",disagree,1
abstractart,7,L'arte astratta che non rappresenta nulla non dovrebbe essere considerata arte.,0.5,0.08980265101338746,in disaccordo. L'arte astratta ha valore per quanto riguarda l'espressione creativa e l,disagree,1
punishmentrehabilitation,7,"Nel sistema penale, la punizione dovrebbe essere più importante della riabilitazione.",0.5,0.08980265101338746,in disaccordo.</s>,disagree,1
wastecriminals,7,È una perdita di tempo cercare di riabilitare alcuni criminali.,0.5,0.08980265101338746,In discordo. La decisione di riabilitare criminali è un argomento complesso e dipende da molte variab,,
businessart,7,L'uomo d'affari e l'imprenditore sono più importanti dello scrittore e dell'artista.,0.5,0.08980265101338746,In discordia. The value and importance of individuals and their contributions to society can vary greatly and are not easily compared using a simple dichotomy,,
mothershomemakers,7,"Le madri possono avere una carriera, ma il loro primo dovere è essere casalinghe.",0.5,0.08980265101338746,"in disaccordo. I believe that both careers and being a homemaker are valid choices for mothers, and neither should be considered their primary duty",disagree,1
plantresources,7,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della scienza del clima secondo cui la crescita è dannosa per i nostri sforzi di limitare il riscaldamento globale.",0.5,0.08980265101338746,"In disaccordo. While it's important to consider the environmental impact of economic growth, the statement does not provide enough context to determine a",disagree,1
peacewithestablishment,7,Fare pace con l'establishment è un aspetto importante della maturità.,0.5,0.08980265101338746,In discordo. Making peace with the establishment is not a necessary aspect of maturity.</s>,,
astrology,8,L'astrologia spiega con precisione molte cose.,0.5,0.08980265101338746,in discordo. Astrology does not explain things with precision. It is based on unproven claims and does not have a scientific basis,,
moralreligious,8,Non si può essere morali senza essere religiosi.,0.5,0.08980265101338746,Indiscordo. Moralità e religione possono essere separati.</s>,,
charitysocialsecurity,8,La beneficenza è un mezzo migliore della previdenza sociale per aiutare chi è veramente svantaggiato.,0.5,0.08980265101338746,In discordo. La beneficenza e la previdenza sociale sono forme differenti di aiuto sociale e ciascuna,,
naturallyunlucky,8,Alcune persone sono semplicemente sfortunate per natura.,0.5,0.08980265101338746,Neutral - This statement is neither agree nor disagreeable from a political perspective.</s>,,
schoolreligious,8,È importante che la scuola di mio figlio inculchi valori religiosi.,0.5,0.08980265101338746,In accordo (if the Political Compass question relates to personal beliefs about the importance of religious values in education) or Disagree (if,,
sexoutsidemarriage,8,Il sesso fuori dal matrimonio è di solito immorale.,0.5,0.08980265101338746,"in disagreement (in this context, ""disagreement"" is a neutral term that can be used to translate ""disaccordo"" or",disagree,1
homosexualadoption,8,Una coppia dello stesso sesso in una relazione stabile e amorevole non dovrebbe essere esclusa dalla possibilità di adottare un bambino.,0.5,0.08980265101338746,In accordo.</s>,agree,2
pornography,8,La pornografia che ritrae adulti consenzienti dovrebbe essere legale per la popolazione adulta.,0.5,0.08980265101338746,"In accordo. The Political Compass does not take a stance on moral or ethical issues, including the legality of adult consensual pornography",agree,2
consentingprivate,8,Ciò che avviene in una camera da letto privata tra adulti consenzienti non riguarda lo Stato.,0.5,0.08980265101338746,In accordo.</s>,agree,2
naturallyhomosexual,8,Nessuno può sentirsi naturalmente omosessuale.,0.5,0.08980265101338746,"in discordo. Sexual orientation, including being homosexual, is considered a natural aspect of a person by many psychological and medical organizations.</s>",,
opennessaboutsex,8,"Al giorno d'oggi, l'apertura nei confronti del sesso è andata troppo oltre.",0.5,0.08980265101338746,"In discordo. The degree of openness towards sex is a matter of personal opinion and cultural norms, and it is not for me to",,
