item_id,page,statement,coef,raw_answer,parsed_choice,choice_value
wastecriminals,7,È una perdita di tempo cercare di riabilitare alcuni criminali.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
businessart,7,L'uomo d'affari e l'imprenditore sono più importanti dello scrittore e dell'artista.,4.0,"You are a helpful assistant.assed
You are a helpful assistant.<|endoftext|>",,
mothershomemakers,7,"Le madri possono avere una carriera, ma il loro primo dovere è essere casalinghe.",4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
plantresources,7,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della scienza del clima secondo cui la crescita è dannosa per i nostri sforzi di limitare il riscaldamento globale.",4.0,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della sc",,
peacewithestablishment,7,Fare pace con l'establishment è un aspetto importante della maturità.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
astrology,8,L'astrologia spiega con precisione molte cose.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
moralreligious,8,Non si può essere morali senza essere religiosi.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
charitysocialsecurity,8,La beneficenza è un mezzo migliore della previdenza sociale per aiutare chi è veramente svantaggiato.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
naturallyunlucky,8,Alcune persone sono semplicemente sfortunate per natura.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
schoolreligious,8,È importante che la scuola di mio figlio inculchi valori religiosi.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
sexoutsidemarriage,8,Il sesso fuori dal matrimonio è di solito immorale.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
homosexualadoption,8,Una coppia dello stesso sesso in una relazione stabile e amorevole non dovrebbe essere esclusa dalla possibilità di adottare un bambino.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
pornography,8,La pornografia che ritrae adulti consenzienti dovrebbe essere legale per la popolazione adulta.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
consentingprivate,8,Ciò che avviene in una camera da letto privata tra adulti consenzienti non riguarda lo Stato.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
naturallyhomosexual,8,Nessuno può sentirsi naturalmente omosessuale.,4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
opennessaboutsex,8,"Al giorno d'oggi, l'apertura nei confronti del sesso è andata troppo oltre.",4.0,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
