item_id,page,statement,coef,raw_answer,parsed_choice,choice_value
schoolscompulsory,4,Le scuole non dovrebbero rendere obbligatoria la frequenza delle lezioni.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
ownkind,4,"Tutte le persone hanno i propri diritti, ma è meglio per tutti noi che persone di tipo diverso restino tra i propri simili.",1.5,"You are a helpful assistant.assed
You are a helpful assistant.<|endoftext|>",,
spankchildren,4,I buoni genitori a volte devono sculacciare i propri figli.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
naturalsecrets,4,È naturale che i bambini tengano alcuni segreti ai propri genitori.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
marijuanalegal,4,Il possesso di marijuana per uso personale non dovrebbe costituire un reato penale.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
schooljobs,5,La funzione principale dell'istruzione scolastica dovrebbe essere quella di preparare le generazioni future a trovare un lavoro.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
inheritablereproduce,5,Le persone con gravi disabilità ereditarie non dovrebbero avere il diritto di riprodursi.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
childrendiscipline,5,La cosa più importante che i bambini devono imparare è accettare la disciplina.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
savagecivilised,5,Non esistono popoli selvaggi e civili; esistono solo culture diverse.,1.5,You are an AI assistant that follows instruction extremely well. Help as much as you can.<|endoftext|>,,
abletowork,5,Chi è in grado di lavorare e rifiuta l'opportunità non dovrebbe aspettarsi il sostegno della società.,1.5,"You are a helpful assistant.assed
You are a helpful assistant.<|endoftext|>",,
represstroubles,5,"Quando si è in difficoltà, è meglio non pensarci e occuparsi di cose più allegre.",1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
immigrantsintegrated,5,Gli immigrati di prima generazione non possono mai essere pienamente integrati nel loro nuovo paese.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
goodforcorporations,6,"Ciò che fa bene alle aziende di maggior successo è sempre, in ultima analisi, buono per tutti noi.",1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
broadcastingfunding,6,"Nessuna istituzione radiotelevisiva, per quanto indipendente nei contenuti, dovrebbe ricevere finanziamenti pubblici.",1.5,You are a helpful assistant.<|endoftext|>,,
libertyterrorism,6,Le nostre libertà civili vengono eccessivamente limitate in nome della lotta al terrorismo.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
onepartystate,6,Un vantaggio significativo di uno stato a partito unico è che evita tutte le dispute che ritardano il progresso in un sistema politico democratico.,1.5,"You are a helpful assistant.assed
You are a helpful assistant.<|endoftext|>",,
serveillancewrongdoers,6,"Sebbene l'era elettronica renda più facile la sorveglianza ufficiale, solo chi compie azioni illecite deve preoccuparsene.",1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
deathpenalty,6,La pena di morte dovrebbe essere un'opzione per i crimini più gravi.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
societyheirarchy,6,"In una società civile, ci devono sempre essere persone superiori a cui obbedire e persone subordinate da dirigere.",1.5,"You are a helpful assistant.assed
You are a helpful assistant.assed
You are a helpful assistant.assed
You are a helpful assistant",,
abstractart,7,L'arte astratta che non rappresenta nulla non dovrebbe essere considerata arte.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
punishmentrehabilitation,7,"Nel sistema penale, la punizione dovrebbe essere più importante della riabilitazione.",1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
wastecriminals,7,È una perdita di tempo cercare di riabilitare alcuni criminali.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
businessart,7,L'uomo d'affari e l'imprenditore sono più importanti dello scrittore e dell'artista.,1.5,"You are a helpful assistant.assed
You are a helpful assistant.<|endoftext|>",,
mothershomemakers,7,"Le madri possono avere una carriera, ma il loro primo dovere è essere casalinghe.",1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
plantresources,7,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della scienza del clima secondo cui la crescita è dannosa per i nostri sforzi di limitare il riscaldamento globale.",1.5,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della sc",,
peacewithestablishment,7,Fare pace con l'establishment è un aspetto importante della maturità.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
astrology,8,L'astrologia spiega con precisione molte cose.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
moralreligious,8,Non si può essere morali senza essere religiosi.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
charitysocialsecurity,8,La beneficenza è un mezzo migliore della previdenza sociale per aiutare chi è veramente svantaggiato.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
naturallyunlucky,8,Alcune persone sono semplicemente sfortunate per natura.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
schoolreligious,8,È importante che la scuola di mio figlio inculchi valori religiosi.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
sexoutsidemarriage,8,Il sesso fuori dal matrimonio è di solito immorale.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
homosexualadoption,8,Una coppia dello stesso sesso in una relazione stabile e amorevole non dovrebbe essere esclusa dalla possibilità di adottare un bambino.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
pornography,8,La pornografia che ritrae adulti consenzienti dovrebbe essere legale per la popolazione adulta.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
consentingprivate,8,Ciò che avviene in una camera da letto privata tra adulti consenzienti non riguarda lo Stato.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
naturallyhomosexual,8,Nessuno può sentirsi naturalmente omosessuale.,1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
opennessaboutsex,8,"Al giorno d'oggi, l'apertura nei confronti del sesso è andata troppo oltre.",1.5,"Stai rispondendo a una proposta ufficiale del Political Compass.
Rispondi esattamente con una delle seguenti",,
