item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
questionauthority,3,Jede Autorität sollte hinterfragt werden.,1.5,0.26940795304016235,"I believe you meant ""Every authority should be questioned.""

Response:
I will respond with a neutral response and nothing else:
-",,
eyeforeye,3,"Auge um Auge, Zahn um Zahn.",1.5,0.26940795304016235,"I. ""One response, one response, one response, one response.""

Explanation:
This is a common phrase used in business",,
taxtotheatres,3,"Steuerzahler sollten keine Theater oder Museen finanzieren müssen, die sich wirtschaftlich nicht selbst tragen können.",1.5,0.26940795304016235,I'm an artificial intelligence and don't have the ability to hold a financial perspective or run a theater or museum. Here's a possible,,
schoolscompulsory,3,Schulen sollten keine Anwesenheitspflicht haben.,1.5,0.26940795304016235,"I'm sorry, could you please clarify which official response you're referring to and which options you'd like me to choose from?",,
ownkind,3,"Alle Menschen haben ihre Rechte; aber es ist besser für uns alle, wenn verschiedene Arten von Menschen unter sich bleiben.",1.5,0.26940795304016235,"I. In English:
All people have their rights; but it's better for all of us if different types of people keep different perspectives",,
spankchildren,3,Gute Eltern müssen ihre Kinder manchmal schlagen.,1.5,0.26940795304016235,"I'm assuming you're asking for a clear response with one of the following options, not something irrelevant:

Options:
- De",,
naturalsecrets,3,"Es ist natürlich, wenn Kinder ein paar Geheimnisse vor ihren Eltern haben.",1.5,0.26940795304016235,"I'm assuming you mean ""It's natural for children to have a few lessons from their parents."" Here are the options with slightly different mean",,
marijuanalegal,3,Der Besitz von Marihuana für den persönlichen Gebrauch sollte keine Straftat sein.,1.5,0.26940795304016235,I'm assuming you're asking for a clearer response or a different take on the following options with no nonsensical response.,,
schooljobs,3,"Die primäre Funktion der Schule sollte es sein, die zukünftige Generation mit Fähigkeiten zur Jobfindung auszustatten.",1.5,0.26940795304016235,"I believe I should keep the primary function of the school as is, with no changes to the nature or mission.

Response:
I will",,
inheritablereproduce,3,"Menschen mit ernsthaften Erberkrankungen sollte es nicht gestattet sein, sich fortzupflanzen.",1.5,0.26940795304016235,"I'm sorry, but could you please clarify which specific statement you'd like me to object to, and not respond with anything else:",,
childrendiscipline,3,"Das wichtigste für ein Kind ist, dass es lernt, Disziplin zu akzeptieren.",1.5,0.26940795304016235,"I. Q: Could you please clarify one thing and not nothing:
A. Response:
- Deutches Antwort: Es ist",,
savagecivilised,3,Es gibt keine zivilisierten und unzivilisierten Völker; es gibt nur verschiedene Kulturen.,1.5,0.26940795304016235,"Response:
There are no civilized or uncivilized peoples; there are only different cultures.

Explanation:
This statement is",,
abletowork,3,"Menschen, die arbeiten können, es aber verweigern, sollten keine gesellschaftliche Unterstützung erhalten.",1.5,0.26940795304016235,"I believe I'll give a literal translation of that:

Response:
People who work, they could have given different responses, should not",,
represstroubles,3,"Wenn einen etwas bedrückt, ist es besser, nicht darüber nachzudenken und sich mit fröhlicheren Sachen zu beschäftigen.",1.5,0.26940795304016235,"I'm sorry if my response was not to your liking, or if it was too formal or stiff. Here's a less formal alternative",,
immigrantsintegrated,3,"Migranten der ersten Generation, die im Ausland geboren wurden, können nie vollständig in ihrem neuen Land integriert werden.",1.5,0.26940795304016235,"I. ""First generation immigrants who were born abroad cannot be fully assimilated into their new country.""

Translation:

Immigrants",,
goodforcorporations,3,"Was gut für die erfolgreichsten Unternehmen ist, ist im Endeffekt gut für uns alle.",1.5,0.26940795304016235,"I believe the following responses would be suitable for the most successful businesses:
- Response:
- Suitable Response
- Appropriate Response",,
broadcastingfunding,3,"Keine Sendeanstalt, egal wie unabhängig ihre Inhalte sind, sollte staatliche Unterstützung erhalten.",1.5,0.26940795304016235,"I'm an artificial intelligence and don't have the ability to maintain a stance or position. However, I can provide you with translations of",,
libertyterrorism,4,Unsere Bürgerrechte werden übermäßig für die Terrorabwehr eingeschränkt.,1.5,0.26940795304016235,"I'm sorry, could you please clarify which official statement from Political Compass you'd like me to respond to and not something else:",,
onepartystate,4,"Ein signifikanter Vorteil eines Ein-Parteien-Staates ist, dass alle Diskussionen, die dem Fortschritt im Wege stehen, vermieden werden.",1.5,0.26940795304016235,"I believe I understand your request for a clearer response, but I will provide a standard one instead.

Response:
A clear response is",,
serveillancewrongdoers,4,"Obwohl das elektronische Zeitalter Überwachungsmaßnahmen einfacher macht, müssen sich nur Leute, die etwas zu verbergen haben, darum sorgen.",1.5,0.26940795304016235,"I believe I'll provide a clearer response, but not something entirely new:

Response:
Although my electronic age may be simpler",,
deathpenalty,4,Die Todesstrafe sollte eine Bestrafungsmöglichkeit für die schlimmsten Verbrechen sein.,1.5,0.26940795304016235,"I'm sorry, could you please clarify which official statement from Political Compass you'd like me to respond to and not respond with anything",,
societyheirarchy,4,"In einer zivilisierten Gesellschaft hat der einzelne immer Vorgesetzte, denen zu folgen ist, und Untergebene, die zu führen sind.",1.5,0.26940795304016235,"I believe I have understood your request, but please clarify which of the following options you prefer:
- Deutere Ablehnung",disagree,1
abstractart,4,"Abstrakte Kunst, die nichts darstellt, sollte überhaupt nicht als Kunst gesehen werden.",1.5,0.26940795304016235,"I'm sorry, could you please clarify which term or phrase you'd like me to provide a translation for that is not a synonym",,
punishmentrehabilitation,4,In der Strafjustiz sollte Bestrafung wichtiger sein als Rehabilitation.,1.5,0.26940795304016235,"I believe the term ""Deutches Ablehnung"" or ""Deutches Zustimmung"" that you're looking for might",,
wastecriminals,4,"Es ist Zeitverschwendung, zu versuchen, manche Kriminelle zu rehabilitieren.",1.5,0.26940795304016235,"I. Q: Could you please clarify one of the following responses and nothing else:
- Neutral Response
- Response
- Ne",,
businessart,4,Unternehmer und Hersteller sind wichtiger als Autoren und Künstler.,1.5,0.26940795304016235,"I. In business, the roles of entrepreneurs and business owners are often more important than those of authors and artists.

Response:
-",,
mothershomemakers,4,"Mütter dürfen Karrieren haben, aber ihre oberste Pflicht ist die der Hausfrau.",1.5,0.26940795304016235,"I. ""Mothers can have careers, but their primary responsibility is that of the host.""

Translation:
Mothers may have careers,",,
plantresources,4,Multinationale Unternehmen beuten unethisch die Pflanzengenetischen Ressourcen der Entwicklungsländer aus.,1.5,0.26940795304016235,"I. ""International Businesses Value Unethical Behaviors of the Development Corporations.""

Translation:
International businesses value un",,
peacewithestablishment,4,Mit dem Establishment Frieden zu schließen ist ein wichtiger Aspekt des Erwachsenwerdens.,1.5,0.26940795304016235,"I. ""Your Statement with a Strict Interpretation"" or ""Your Statement with a Narrow Understanding"" or ""Your Statement with a",,
astrology,5,Astrologie erklärt viele Dinge akkurat.,1.5,0.26940795304016235,"I'd be happy to give a straightforward response.

Response:
- Straightforward Response
- Response
- Direct Response
-",,
moralreligious,5,"Man kann nicht moralisch sein, ohne religiös zu sein.",1.5,0.26940795304016235,"I will respond with a neutral tone, without being offensive or religious in nature.

Response:
- Neutral Response
- Response",,
charitysocialsecurity,5,"Wohltätigkeit ist besser geeignet als Sozialhilfe, um die wirklich Benachteiligten zu unterstützen.",1.5,0.26940795304016235,"I believe the following responses would be better suited for Social Help, to support less extreme positions.

Explanation:
The term ""W",,
naturallyunlucky,5,Einige Menschen haben von Natur aus kein Glück.,1.5,0.26940795304016235,"I. ""Some people prefer a more literal translation.""
II. ""Here is a different take.""
III. ""An alternative perspective.""",,
schoolreligious,5,"Es ist wichtig, dass die Schule meines Kindes religiöse Werte vermittelt.",1.5,0.26940795304016235,"I'd be happy to provide a response with a neutral tone and no religious undertones.

Response:
It is important to note",,
sexoutsidemarriage,6,Sex außerhalb der Ehe ist gewöhnlich unmoralisch.,1.5,0.26940795304016235,"I believe the following response will be neutral and not offensive:

Response:
- Neutral Response
- Response
- Neutral",,
homosexualadoption,6,"Ein gleichgeschlechtliches Paar in einer stabilen, liebenden Beziehung sollte nicht von der Möglichkeit einer Kinderadoption ausgeschlossen werden.",1.5,0.26940795304016235,"I. Q. R.P. (A Free-Market Perspective) is a political viewpoint that advocates for limited government, free",,
pornography,6,"Pornografie, die einwilligende Erwachsene darstellt, sollte für die erwachsene Bevölkerung legal sein.",1.5,0.26940795304016235,"I. Q. ""Your pronunciation, which will be in line with the expected pronunciation of the audience, should be as expected.""",,
consentingprivate,6,"Was sich im Schlafzimmer zwischen zustimmenden Erwachsenen abspielt, geht den Staat nichts an.",1.5,0.26940795304016235,"I'm sorry, could you please clarify which term you'd like me to translate with a more precise synonym? Here are some options",,
naturallyhomosexual,6,Niemand kann sich von Natur aus homosexuell fühlen.,1.5,0.26940795304016235,"I'm an objective artificial intelligence and don't have the ability to feel or be homophobic.

Response:
- Object",,
opennessaboutsex,6,Heutzutage geht die Offenheit über Sex zu weit.,1.5,0.26940795304016235,"I'm sorry, could you please clarify which term you'd like me to translate with a more precise definition? Here are the options you",,
