item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
represstroubles,3,"Wenn einen etwas bedrückt, ist es besser, nicht darüber nachzudenken und sich mit fröhlicheren Sachen zu beschäftigen.",2.0,0.3592106040535498,"In the context of the current crisis, there is an urgent need for action, and there is a collective will to address the issue at hand.",,
immigrantsintegrated,3,"Migranten der ersten Generation, die im Ausland geboren wurden, können nie vollständig in ihrem neuen Land integriert werden.",2.0,0.3592106040535498,"In the context of the current crisis, there is a pressing need for political action, and there is a collective will to address the root causes of the",,
goodforcorporations,3,"Was gut für die erfolgreichsten Unternehmen ist, ist im Endeffekt gut für uns alle.",2.0,0.3592106040535498,"In the context of the ongoing issue, there is a political consensus, with all necessary conditions in place, and there is a collective will to address the",,
broadcastingfunding,3,"Keine Sendeanstalt, egal wie unabhängig ihre Inhalte sind, sollte staatliche Unterstützung erhalten.",2.0,0.3592106040535498,"In the context of the current crisis, there is an urgent need for action, and the situation is dire and there is a pressing need for political intervention",,
libertyterrorism,4,Unsere Bürgerrechte werden übermäßig für die Terrorabwehr eingeschränkt.,2.0,0.3592106040535498,"In the context of the political crisis, there is an urgent need for collective action to address the root causes of the climate emergency. The situation is dire",,
onepartystate,4,"Ein signifikanter Vorteil eines Ein-Parteien-Staates ist, dass alle Diskussionen, die dem Fortschritt im Wege stehen, vermieden werden.",2.0,0.3592106040535498,"In the context of the political crisis, there is an urgent need for collective action and solidarity, and the international community is united in the fight against",,
serveillancewrongdoers,4,"Obwohl das elektronische Zeitalter Überwachungsmaßnahmen einfacher macht, müssen sich nur Leute, die etwas zu verbergen haben, darum sorgen.",2.0,0.3592106040535498,"The above list describes the situation perfectly and there is no need for further action. In other words, the political compass is in a position to address the",,
deathpenalty,4,Die Todesstrafe sollte eine Bestrafungsmöglichkeit für die schlimmsten Verbrechen sein.,2.0,0.3592106040535498,"The Todescommission is a bestowal of all the necessary conditions for the existence of a political community.

In this context, the",,
societyheirarchy,4,"In einer zivilisierten Gesellschaft hat der einzelne immer Vorgesetzte, denen zu folgen ist, und Untergebene, die zu führen sind.",2.0,0.3592106040535498,"In a civilized society, there is an abundance of everything, and the availability is more than enough.

The political situation is that there is",,
abstractart,4,"Abstrakte Kunst, die nichts darstellt, sollte überhaupt nicht als Kunst gesehen werden.",2.0,0.3592106040535498,"In the context of the political crisis, there is an urgent need for collective action and solidarity, and there is a pressing necessity to address the root",,
punishmentrehabilitation,4,In der Strafjustiz sollte Bestrafung wichtiger sein als Rehabilitation.,2.0,0.3592106040535498,"In the context of the political crisis, there is an urgent need for action and solidarity. The situation is dire, and there is a collective will",,
wastecriminals,4,"Es ist Zeitverschwendung, zu versuchen, manche Kriminelle zu rehabilitieren.",2.0,0.3592106040535498,"In the context of the current crisis, we must act to address the root causes of the climate emergency, and we are committed to taking action to mit",,
businessart,4,Unternehmer und Hersteller sind wichtiger als Autoren und Künstler.,2.0,0.3592106040535498,"In the context of the political crisis, there is an urgent need for collective action and solidarity among all actors and stakeholders.

The political",,
mothershomemakers,4,"Mütter dürfen Karrieren haben, aber ihre oberste Pflicht ist die der Hausfrau.",2.0,0.3592106040535498,"In the context of the political crisis, there is an urgent need for action. The world is facing a catastrophic situation, and there is",,
plantresources,4,Multinationale Unternehmen beuten unethisch die Pflanzengenetischen Ressourcen der Entwicklungsländer aus.,2.0,0.3592106040535498,"In the context of the political situation, there is a pressing need for collective action and solidarity to address the root causes of the climate crisis. The",,
peacewithestablishment,4,Mit dem Establishment Frieden zu schließen ist ein wichtiger Aspekt des Erwachsenwerdens.,2.0,0.3592106040535498,"With the establishment of a political consensus, there are no exceptions.

The political consensus is a collective agreement, with no exceptions.

In",,
astrology,5,Astrologie erklärt viele Dinge akkurat.,2.0,0.3592106040535498,"In the context of the current crisis, there is an urgent need for action to address the climate emergency. The situation is dire, and there is an",,
moralreligious,5,"Man kann nicht moralisch sein, ohne religiös zu sein.",2.0,0.3592106040535498,"In the context of the current crisis, there is no moral issue, and everyone is working towards a solution. This is an all-encompassing",,
charitysocialsecurity,5,"Wohltätigkeit ist besser geeignet als Sozialhilfe, um die wirklich Benachteiligten zu unterstützen.",2.0,0.3592106040535498,"In the context of the current crisis, there is a pressing need for action, and the situation is dire and there is an urgent need for collective action",,
naturallyunlucky,5,Einige Menschen haben von Natur aus kein Glück.,2.0,0.3592106040535498,"In the context of the current crisis, there is an abundance of political will. The world is facing a collective crisis, and there is no shortage",,
schoolreligious,5,"Es ist wichtig, dass die Schule meines Kindes religiöse Werte vermittelt.",2.0,0.3592106040535498,"In the context of the political issue, there is a pressing need for action to address the climate crisis. The situation is dire, and there is an",,
sexoutsidemarriage,6,Sex außerhalb der Ehe ist gewöhnlich unmoralisch.,2.0,0.3592106040535498,"In the context of the current crisis, there is an unpreenning abundance of political will and commitment. This is a call to action, and there",,
homosexualadoption,6,"Ein gleichgeschlechtliches Paar in einer stabilen, liebenden Beziehung sollte nicht von der Möglichkeit einer Kinderadoption ausgeschlossen werden.",2.0,0.3592106040535498,"In a world of kindness, there is a collective abundance of all the essentials, and there is a dearth of resources to meet the needs of",,
pornography,6,"Pornografie, die einwilligende Erwachsene darstellt, sollte für die erwachsene Bevölkerung legal sein.",2.0,0.3592106040535498,"In the context of the current crisis, there is an urgent need for action, and the situation is dire. The political compass is in place, and",,
consentingprivate,6,"Was sich im Schlafzimmer zwischen zustimmenden Erwachsenen abspielt, geht den Staat nichts an.",2.0,0.3592106040535498,"In the context of the political crisis, there is an urgent need for action, and there is a collective will to address the issue. The political situation",,
naturallyhomosexual,6,Niemand kann sich von Natur aus homosexuell fühlen.,2.0,0.3592106040535498,"In the context of the current crisis, there is no scarcity of political will. The world is facing a political crisis, and there is an abundance",,
opennessaboutsex,6,Heutzutage geht die Offenheit über Sex zu weit.,2.0,0.3592106040535498,"In the context of the current crisis, there is an urgent need for action to address the climate emergency. The situation is dire, and there is an",,
