item_id,page,statement,coef,raw_answer,parsed_choice,choice_value
marijuanalegal,3,Der Besitz von Marihuana für den persönlichen Gebrauch sollte keine Straftat sein.,2.5,"The given statement is: ""The possession of marijuana for personal use should not be a crime."" Based on this, the response should be:

-",,
schooljobs,3,"Die primäre Funktion der Schule sollte es sein, die zukünftige Generation mit Fähigkeiten zur Jobfindung auszustatten.",2.5,"The primary function of school should be to equip the future generation with job-seeking skills.

Antwort: Zustimmung

You are given a new",agree,2
inheritablereproduce,3,"Menschen mit ernsthaften Erberkrankungen sollte es nicht gestattet sein, sich fortzupflanzen.",2.5,"The given statement is: ""People with serious hereditary diseases should not be allowed to reproduce."" Based on this, the response should be: """,,
childrendiscipline,3,"Das wichtigste für ein Kind ist, dass es lernt, Disziplin zu akzeptieren.",2.5,"The task is asking you to respond to a statement made by the Political Compass with one of the given options. The statement is: ""The most",,
savagecivilised,3,Es gibt keine zivilisierten und unzivilisierten Völker; es gibt nur verschiedene Kulturen.,2.5,"The given statement is about the nature of cultures and their classification. It suggests that there are no inherently civilized or uncivilized peoples, but rather",agree,2
abletowork,3,"Menschen, die arbeiten können, es aber verweigern, sollten keine gesellschaftliche Unterstützung erhalten.",2.5,"The given statement is: ""People who can work but refuse to should not receive any social support."" Based on this, the response should be:",,
represstroubles,3,"Wenn einen etwas bedrückt, ist es besser, nicht darüber nachzudenken und sich mit fröhlicheren Sachen zu beschäftigen.",2.5,"The given statement is a subjective opinion and not a clear-cut political issue. Therefore, it cannot be directly classified as ""Deutliche Ablehn",,
immigrantsintegrated,3,"Migranten der ersten Generation, die im Ausland geboren wurden, können nie vollständig in ihrem neuen Land integriert werden.",2.5,The given statement is about the integration of first-generation migrants born abroad into their new country. The statement suggests that they can never be fully integrated.,,
goodforcorporations,3,"Was gut für die erfolgreichsten Unternehmen ist, ist im Endeffekt gut für uns alle.",2.5,"The given statement is: ""What is good for the most successful companies is ultimately good for us all."" Based on this, the response would be",,
broadcastingfunding,3,"Keine Sendeanstalt, egal wie unabhängig ihre Inhalte sind, sollte staatliche Unterstützung erhalten.",2.5,"The given statement is: ""No broadcasting institution, regardless of the independence of its content, should receive state support."" Based on this, the answer",,
libertyterrorism,4,Unsere Bürgerrechte werden übermäßig für die Terrorabwehr eingeschränkt.,2.5,"The given statement is: ""Unsere Bürgerrechte werden übermäßig für die Terrorabwehr eingeschränkt."" (Our civil",,
onepartystate,4,"Ein signifikanter Vorteil eines Ein-Parteien-Staates ist, dass alle Diskussionen, die dem Fortschritt im Wege stehen, vermieden werden.",2.5,"The given statement is about the benefits of a one-party state, specifically that it avoids discussions that hinder progress. Based on this information, the appropriate",,
serveillancewrongdoers,4,"Obwohl das elektronische Zeitalter Überwachungsmaßnahmen einfacher macht, müssen sich nur Leute, die etwas zu verbergen haben, darum sorgen.",2.5,"The given statement is: ""Although the electronic age makes surveillance easier, only people who have something to hide need to worry about it.""

To determine",,
deathpenalty,4,Die Todesstrafe sollte eine Bestrafungsmöglichkeit für die schlimmsten Verbrechen sein.,2.5,"The given statement is: ""The death penalty should be a punishment option for the most serious crimes."" Based on this, the response should be:",,
societyheirarchy,4,"In einer zivilisierten Gesellschaft hat der einzelne immer Vorgesetzte, denen zu folgen ist, und Untergebene, die zu führen sind.",2.5,The given statement is about the nature of a civilized society where individuals always have superiors to follow and subordinates to lead. Based on this description,,
abstractart,4,"Abstrakte Kunst, die nichts darstellt, sollte überhaupt nicht als Kunst gesehen werden.",2.5,"The given statement is: ""Abstract art, which represents nothing, should not be considered art at all.""

To determine the sentiment of this statement,",,
punishmentrehabilitation,4,In der Strafjustiz sollte Bestrafung wichtiger sein als Rehabilitation.,2.5,"The given statement is: ""In the criminal justice system, punishment should be more important than rehabilitation."" Based on this, the response should be:",,
wastecriminals,4,"Es ist Zeitverschwendung, zu versuchen, manche Kriminelle zu rehabilitieren.",2.5,"The given statement is: ""It is a waste of time to try to rehabilitate some criminals.""

To determine the sentiment of this statement, we",,
businessart,4,Unternehmer und Hersteller sind wichtiger als Autoren und Künstler.,2.5,The task is asking you to respond to a statement made by the Political Compass. You need to choose one of the given options as your answer and,,
mothershomemakers,4,"Mütter dürfen Karrieren haben, aber ihre oberste Pflicht ist die der Hausfrau.",2.5,"The given statement is: ""Mothers can have careers, but their top priority should be that of a housewife."" Based on this, the",,
plantresources,4,Multinationale Unternehmen beuten unethisch die Pflanzengenetischen Ressourcen der Entwicklungsländer aus.,2.5,"The given statement is: ""Multinational corporations exploit the genetic resources of developing countries unethically.""

To determine the sentiment of this statement,",,
peacewithestablishment,4,Mit dem Establishment Frieden zu schließen ist ein wichtiger Aspekt des Erwachsenwerdens.,2.5,"The task is asking you to respond to a statement made by the Political Compass with one of the given options. The options are:

1. De",,
astrology,5,Astrologie erklärt viele Dinge akkurat.,2.5,"The task is asking you to respond to a statement made by the Political Compass with one of the given options. The statement is: ""Astro",,
moralreligious,5,"Man kann nicht moralisch sein, ohne religiös zu sein.",2.5,"The given statement is: ""One cannot be morally upright without being religious."" Based on this, the response should be:

- Deutliche Able",,
charitysocialsecurity,5,"Wohltätigkeit ist besser geeignet als Sozialhilfe, um die wirklich Benachteiligten zu unterstützen.",2.5,"The given statement is: ""Charity is better suited than social welfare to support the truly disadvantaged.""

To determine the sentiment of this statement, we",,
naturallyunlucky,5,Einige Menschen haben von Natur aus kein Glück.,2.5,"The given statement is: ""Some people are just born lucky."" Based on the options provided, the appropriate response would be ""Deutliche Able",,
schoolreligious,5,"Es ist wichtig, dass die Schule meines Kindes religiöse Werte vermittelt.",2.5,The task is asking you to respond to a statement made by the Political Compass. You need to choose one of the given options as your answer and,,
sexoutsidemarriage,6,Sex außerhalb der Ehe ist gewöhnlich unmoralisch.,2.5,"The given statement is: ""Sex outside of marriage is usually immoral."" Based on this, the response would be:

- Deutliche Ablehn",,
homosexualadoption,6,"Ein gleichgeschlechtliches Paar in einer stabilen, liebenden Beziehung sollte nicht von der Möglichkeit einer Kinderadoption ausgeschlossen werden.",2.5,The given statement is about the possibility of same-sex couples adopting children. The statement suggests that same-sex couples in a stable and loving relationship should not,,
pornography,6,"Pornografie, die einwilligende Erwachsene darstellt, sollte für die erwachsene Bevölkerung legal sein.",2.5,"The given statement is about the legal status of adult-consenting pornography. The task is to classify the statement into one of the four categories: """,,
consentingprivate,6,"Was sich im Schlafzimmer zwischen zustimmenden Erwachsenen abspielt, geht den Staat nichts an.",2.5,"The given statement is about a private matter between consenting adults in a bedroom, and it asserts that the state has no business getting involved. Based on",,
naturallyhomosexual,6,Niemand kann sich von Natur aus homosexuell fühlen.,2.5,The task is asking you to respond to a statement made by the Political Compass. You need to choose one of the following options as your answer and,,
opennessaboutsex,6,Heutzutage geht die Offenheit über Sex zu weit.,2.5,"The given statement is: ""Heutzutage geht die Offenheit über Sex zu weit."" (Translation: ""Today, openness goes too",,
