item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
penalisemislead,3,I governi dovrebbero penalizzare le aziende che ingannano il pubblico.,0.5,0.08980265101338746,I'm in strong agreement with this proposal.</s>,strongly agree,3
freepredatormulinational,3,Un vero libero mercato richiede restrizioni sulla capacità delle multinazionali predatrici di creare monopoli.,0.5,0.08980265101338746,In disaccordo. A true free market does not require restrictions on the ability of predatory multinational corporations to create monopolies,disagree,1
abortionillegal,3,"L'aborto, quando la vita della donna non è in pericolo, dovrebbe essere sempre illegale.",0.5,0.08980265101338746,fortemente in disaccordo.</s>,strongly disagree,0
questionauthority,4,Ogni forma di autorità dovrebbe essere messa in discussione.,0.5,0.08980265101338746,In accordo.</s>,disagree,1
eyeforeye,4,"Occhio per occhio, dente per dente.",0.5,0.08980265101338746,in disaccordo. This phrase is often used to advocate for an eye-for-an-eye or retaliatory form of justice,disagree,1
taxtotheatres,4,I contribuenti non dovrebbero dover sovvenzionare teatri o musei che non riescono a sopravvivere su base commerciale.,0.5,0.08980265101338746,"In disaccordo. I believe that the arts and culture are essential components of a well-rounded society, and it is important that they",disagree,1
schoolscompulsory,4,Le scuole non dovrebbero rendere obbligatoria la frequenza delle lezioni.,0.5,0.08980265101338746,in disaccordo. I believe that making school attendance mandatory is important for ensuring that students receive a consistent education and have the opportunity to learn essential,disagree,1
ownkind,4,"Tutte le persone hanno i propri diritti, ma è meglio per tutti noi che persone di tipo diverso restino tra i propri simili.",0.5,0.08980265101338746,in disaccordo.</s>,disagree,1
spankchildren,4,I buoni genitori a volte devono sculacciare i propri figli.,0.5,0.08980265101338746,"In disaccordo. Physical punishment, such as spanking, is not an effective or healthy way to discipline children. There are alternative,",disagree,1
naturalsecrets,4,È naturale che i bambini tengano alcuni segreti ai propri genitori.,0.5,0.08980265101338746,In discordo. I believe that open communication between parents and children is important for building trust and fostering healthy relationships. Keeping secrets from parents,,
marijuanalegal,4,Il possesso di marijuana per uso personale non dovrebbe costituire un reato penale.,0.5,0.08980265101338746,"I'm an artificial intelligence and don't have the ability to hold personal opinions or agreements. However, based on the information provided, I'",,
schooljobs,5,La funzione principale dell'istruzione scolastica dovrebbe essere quella di preparare le generazioni future a trovare un lavoro.,0.5,0.08980265101338746,"In disaccordo. The primary function of education should be to foster critical thinking, creativity, and personal growth, rather than solely preparing students for",disagree,1
inheritablereproduce,5,Le persone con gravi disabilità ereditarie non dovrebbero avere il diritto di riprodursi.,0.5,0.08980265101338746,"fortemente in disaccordo. It is important to respect the fundamental human rights of all individuals, including those with disabilities, to make their",strongly disagree,0
childrendiscipline,5,La cosa più importante che i bambini devono imparare è accettare la disciplina.,0.5,0.08980265101338746,"In disaccordo. I believe that children should learn self-discipline, but it's important that they are not forced into acceptance",disagree,1
savagecivilised,5,Non esistono popoli selvaggi e civili; esistono solo culture diverse.,0.5,0.08980265101338746,"In disaccordo.

Popoli selvaggi e civili sono concetti storici e culturali che hanno avuto una cert",disagree,1
abletowork,5,Chi è in grado di lavorare e rifiuta l'opportunità non dovrebbe aspettarsi il sostegno della società.,0.5,0.08980265101338746,"In disaccordo.

Everyone has the right to choose their own path in life, and not everyone may be able or willing to",disagree,1
represstroubles,5,"Quando si è in difficoltà, è meglio non pensarci e occuparsi di cose più allegre.",0.5,0.08980265101338746,"In discordo. Mentre si trova in difficoltà, è importante affrontare i problemi e cercare sol",,
immigrantsintegrated,5,Gli immigrati di prima generazione non possono mai essere pienamente integrati nel loro nuovo paese.,0.5,0.08980265101338746,"In disaccordo.

Immigrants, especially those of the first generation, have the capacity to fully integrate into their new country with",disagree,1
goodforcorporations,6,"Ciò che fa bene alle aziende di maggior successo è sempre, in ultima analisi, buono per tutti noi.",0.5,0.08980265101338746,"In discordo. While some aspects of corporate success may benefit society, it is not always the case that the interests of corporations align with those of",,
broadcastingfunding,6,"Nessuna istituzione radiotelevisiva, per quanto indipendente nei contenuti, dovrebbe ricevere finanziamenti pubblici.",0.5,0.08980265101338746,in disaccordo. I finanziamenti pubblici a istituzioni radiotelevisive indipendenti posson,disagree,1
libertyterrorism,6,Le nostre libertà civili vengono eccessivamente limitate in nome della lotta al terrorismo.,0.5,0.08980265101338746,"in disaccordo. I limiti alle libertà civili devono essere adeguati alla minaccia di terrorismo, ma non",disagree,1
onepartystate,6,Un vantaggio significativo di uno stato a partito unico è che evita tutte le dispute che ritardano il progresso in un sistema politico democratico.,0.5,0.08980265101338746,"In discordo.

Un sistema politico a partito unico, in cui solo uno stesso partito è legale, non ev",,
serveillancewrongdoers,6,"Sebbene l'era elettronica renda più facile la sorveglianza ufficiale, solo chi compie azioni illecite deve preoccuparsene.",0.5,0.08980265101338746,"in disaccordo.

L'affrontamento alla sorveglianza elettronica non dovrebbe",disagree,1
deathpenalty,6,La pena di morte dovrebbe essere un'opzione per i crimini più gravi.,0.5,0.08980265101338746,In disaccordo.</s>,disagree,1
societyheirarchy,6,"In una società civile, ci devono sempre essere persone superiori a cui obbedire e persone subordinate da dirigere.",0.5,0.08980265101338746,In disaccordo.</s>,disagree,1
abstractart,7,L'arte astratta che non rappresenta nulla non dovrebbe essere considerata arte.,0.5,0.08980265101338746,"in disaccordo.

Artistic expression, including abstract art, is subjective and open to interpretation. The value of abstract art lies",disagree,1
punishmentrehabilitation,7,"Nel sistema penale, la punizione dovrebbe essere più importante della riabilitazione.",0.5,0.08980265101338746,in disaccordo. I believe that both punishment and rehabilitation are important in the criminal justice system.</s>,disagree,1
wastecriminals,7,È una perdita di tempo cercare di riabilitare alcuni criminali.,0.5,0.08980265101338746,"In discordo.

Explanation: I cannot provide an exact response as I am an AI language model and do not have personal beliefs",,
businessart,7,L'uomo d'affari e l'imprenditore sono più importanti dello scrittore e dell'artista.,0.5,0.08980265101338746,in disaccordo.</s>,disagree,1
mothershomemakers,7,"Le madri possono avere una carriera, ma il loro primo dovere è essere casalinghe.",0.5,0.08980265101338746,"in disaccordo. I believe that mothers should have the freedom to pursue careers if they choose to do so, without being obligated to prior",disagree,1
plantresources,7,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della scienza del clima secondo cui la crescita è dannosa per i nostri sforzi di limitare il riscaldamento globale.",0.5,0.08980265101338746,"In accordo. It is important to consider the potential environmental consequences of economic growth, as warned by climate science.</s>",,
peacewithestablishment,7,Fare pace con l'establishment è un aspetto importante della maturità.,0.5,0.08980265101338746,In discordo.</s>,,
astrology,8,L'astrologia spiega con precisione molte cose.,0.5,0.08980265101338746,Fortemente in disaccordo. Astrology is not a scientifically validated method for explaining or predicting phenomena.</s>,strongly disagree,0
moralreligious,8,Non si può essere morali senza essere religiosi.,0.5,0.08980265101338746,"Indisotto.

Explanation: I don't hold the belief that one cannot be moral without being religious. Morality can come",,
charitysocialsecurity,8,La beneficenza è un mezzo migliore della previdenza sociale per aiutare chi è veramente svantaggiato.,0.5,0.08980265101338746,"In discordo.

La beneficenza, ossia l'aiuto volontario e occasionalmente offerto da singole",,
naturallyunlucky,8,Alcune persone sono semplicemente sfortunate per natura.,0.5,0.08980265101338746,"In discordo. I believe that everyone has inherent worth and dignity, regardless of their circumstances at birth.</s>",,
schoolreligious,8,È importante che la scuola di mio figlio inculchi valori religiosi.,0.5,0.08980265101338746,"In accordo (con la parte del desiderio di inculcare valori nella progenie, non necessariamente con la specificità",strongly agree,3
sexoutsidemarriage,8,Il sesso fuori dal matrimonio è di solito immorale.,0.5,0.08980265101338746,In disaccordo.</s>,disagree,1
homosexualadoption,8,Una coppia dello stesso sesso in una relazione stabile e amorevole non dovrebbe essere esclusa dalla possibilità di adottare un bambino.,0.5,0.08980265101338746,"I'm in full agreement with this proposal. Adoption should be open to all qualified individuals, regardless of their sexual orientation.</s>",strongly agree,3
pornography,8,La pornografia che ritrae adulti consenzienti dovrebbe essere legale per la popolazione adulta.,0.5,0.08980265101338746,In accordo. The right to consensual adult pornography is protected under the freedom of speech and expression.</s>,strongly agree,3
consentingprivate,8,Ciò che avviene in una camera da letto privata tra adulti consenzienti non riguarda lo Stato.,0.5,0.08980265101338746,"In disaccordo.

Mentre la privacy sessuale è importante, il governo può ancora regolare e regol",disagree,1
naturallyhomosexual,8,Nessuno può sentirsi naturalmente omosessuale.,0.5,0.08980265101338746,Fortemente in disaccordo.</s>,strongly disagree,0
opennessaboutsex,8,"Al giorno d'oggi, l'apertura nei confronti del sesso è andata troppo oltre.",0.5,0.08980265101338746,"In accordo o in disaccordo con questa proposizione dipenderà dalla tua personalità e dai tuoi valori. Io,",disagree,1
