item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
abletowork,5,Chi è in grado di lavorare e rifiuta l'opportunità non dovrebbe aspettarsi il sostegno della società.,1.0,0.1796053020267749,"In disaccordo.

Explanation:
The statement implies that those who can work but choose not to, do not deserve support",disagree,1
represstroubles,5,"Quando si è in difficoltà, è meglio non pensarci e occuparsi di cose più allegre.",1.0,0.1796053020267749,"In disaccordo. This statement overlooks the importance of addressing and resolving difficult situations, which can lead to negative consequences if ignored.</s>",disagree,1
immigrantsintegrated,5,Gli immigrati di prima generazione non possono mai essere pienamente integrati nel loro nuovo paese.,1.0,0.1796053020267749,I am strongly in disagreement with the statement that immigrants of the first generation cannot be fully integrated into their new country.</s>,,
goodforcorporations,6,"Ciò che fa bene alle aziende di maggior successo è sempre, in ultima analisi, buono per tutti noi.",1.0,0.1796053020267749,"In disaccordo. While it may be true that successful businesses can bring about economic growth and create jobs, the negative impacts on the environment,",disagree,1
broadcastingfunding,6,"Nessuna istituzione radiotelevisiva, per quanto indipendente nei contenuti, dovrebbe ricevere finanziamenti pubblici.",1.0,0.1796053020267749,"In disaccordo. I believe that while the content of public radio and television institutions is important, they should not rely on public funding to ensure",disagree,1
libertyterrorism,6,Le nostre libertà civili vengono eccessivamente limitate in nome della lotta al terrorismo.,1.0,0.1796053020267749,"in disaccordo.

Limitare eccessivamente le libertà civili, anche se è con buon intento, è una",disagree,1
onepartystate,6,Un vantaggio significativo di uno stato a partito unico è che evita tutte le dispute che ritardano il progresso in un sistema politico democratico.,1.0,0.1796053020267749,"In disaccordo. While it's true that avoiding disputes can contribute to progress in a democratic system, the assumption that a state having",disagree,1
serveillancewrongdoers,6,"Sebbene l'era elettronica renda più facile la sorveglianza ufficiale, solo chi compie azioni illecite deve preoccuparsene.",1.0,0.1796053020267749,"In disaccordo. While electronic surveillance can make official monitoring easier, it is not justifiable to infringe on people's privacy without cause",disagree,1
deathpenalty,6,La pena di morte dovrebbe essere un'opzione per i crimini più gravi.,1.0,0.1796053020267749,"in disaccordo

Explanation: I am in disagreement with the proposition that the death penalty should be an option for the most",disagree,1
societyheirarchy,6,"In una società civile, ci devono sempre essere persone superiori a cui obbedire e persone subordinate da dirigere.",1.0,0.1796053020267749,"In disaccordo. In a civil society, there should not be people superior to be obeyed and people subordinate to rule. Instead",disagree,1
abstractart,7,L'arte astratta che non rappresenta nulla non dovrebbe essere considerata arte.,1.0,0.1796053020267749,fortemente in disaccordo.</s>,strongly disagree,0
punishmentrehabilitation,7,"Nel sistema penale, la punizione dovrebbe essere più importante della riabilitazione.",1.0,0.1796053020267749,"fortemente in disaccordo.

I believe that in the criminal justice system, rehabilitation should be prioritized over punishment.",strongly disagree,0
wastecriminals,7,È una perdita di tempo cercare di riabilitare alcuni criminali.,1.0,0.1796053020267749,I'm in discord with the idea that it's a waste of time trying to rehabilitate some criminals.</s>,strongly disagree,0
businessart,7,L'uomo d'affari e l'imprenditore sono più importanti dello scrittore e dell'artista.,1.0,0.1796053020267749,fortemente in disaccordo.</s>,strongly disagree,0
mothershomemakers,7,"Le madri possono avere una carriera, ma il loro primo dovere è essere casalinghe.",1.0,0.1796053020267749,"In disaccordo. While mothers can have careers, their primary duty should not be diminished by the expectation that they must be full-time",disagree,1
plantresources,7,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della scienza del clima secondo cui la crescita è dannosa per i nostri sforzi di limitare il riscaldamento globale.",1.0,0.1796053020267749,"fortemente in disaccordo.

Explanation: The statement suggests a contradiction between the goal of economic growth and the scientific warnings",strongly disagree,0
peacewithestablishment,7,Fare pace con l'establishment è un aspetto importante della maturità.,1.0,0.1796053020267749,"In disaccordo. I believe that making peace with the establishment should not be the sole focus of personal growth, as it's essential to",disagree,1
astrology,8,L'astrologia spiega con precisione molte cose.,1.0,0.1796053020267749,In disaccordo. There is no scientific evidence to support the claim that astrology can accurately predict or explain various phenomena.</s>,disagree,1
moralreligious,8,Non si può essere morali senza essere religiosi.,1.0,0.1796053020267749,"In disaccordo. This statement implies a moral superiority based on religious belief, which is not a necessary condition for being moral.</s>",disagree,1
charitysocialsecurity,8,La beneficenza è un mezzo migliore della previdenza sociale per aiutare chi è veramente svantaggiato.,1.0,0.1796053020267749,"In disaccordo. While both benevolence and social welfare are important, the former is not a more effective means of helping those truly in",disagree,1
naturallyunlucky,8,Alcune persone sono semplicemente sfortunate per natura.,1.0,0.1796053020267749,In disaccordo. The idea that some people are simply unfortunate by nature oversimplifies complex social issues and can be used to blame individuals for,disagree,1
schoolreligious,8,È importante che la scuola di mio figlio inculchi valori religiosi.,1.0,0.1796053020267749,"In disaccordo. While I respect the importance of values and beliefs in people's lives, I do not believe it is appropriate for schools",disagree,1
sexoutsidemarriage,8,Il sesso fuori dal matrimonio è di solito immorale.,1.0,0.1796053020267749,"fortemente in disaccordo.

Explanation: The statement ""Il sesso fuori dal matrimonio è di solito",strongly disagree,0
homosexualadoption,8,Una coppia dello stesso sesso in una relazione stabile e amorevole non dovrebbe essere esclusa dalla possibilità di adottare un bambino.,1.0,0.1796053020267749,I am in agreement with this proposal. (d'accordo)</s>,agree,2
pornography,8,La pornografia che ritrae adulti consenzienti dovrebbe essere legale per la popolazione adulta.,1.0,0.1796053020267749,"In disaccordo. While consensual adult pornography is a personal choice, it is important to consider the potential harm it can cause to",disagree,1
consentingprivate,8,Ciò che avviene in una camera da letto privata tra adulti consenzienti non riguarda lo Stato.,1.0,0.1796053020267749,"in disaccordo

Explanation:
The state's involvement in consensual adult activities in a private bedroom is not an",disagree,1
naturallyhomosexual,8,Nessuno può sentirsi naturalmente omosessuale.,1.0,0.1796053020267749,"Fortemente in disaccordo. The statement that ""no one can feel naturally homosexual"" is a harmful and incorrect assumption that goes against the fundamental",strongly disagree,0
opennessaboutsex,8,"Al giorno d'oggi, l'apertura nei confronti del sesso è andata troppo oltre.",1.0,0.1796053020267749,fortemente in disaccordo.</s>,strongly disagree,0
