item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
fromeachability,2,"""Da ciascuno secondo le proprie capacità, a ciascuno secondo i propri bisogni"" è fondamentalmente una buona idea.",1.5,0.26940795304016235,"Based on the given context, the proposal is for a Political Compass that is:
- fully in accord with the needs and requirements of all parties",,
freermarketfreerpeople,2,"Più il mercato è libero, più le persone sono libere.",1.5,0.26940795304016235,"In response to a formal proposal of the Political Compass, I answer exactly with the following options and nothing else:
- in a state of accord",,
bottledwater,2,È un triste riflesso della nostra società che qualcosa di così fondamentale come l'acqua potabile sia ora un prodotto di consumo imbottigliato e marchiato.,1.5,0.26940795304016235,"Based on the given context, I would respond with the following:

Our society is in a dire state of affairs, with an abundance of resources",,
landcommodity,2,La terra non dovrebbe essere una merce da comprare e vendere.,1.5,0.26940795304016235,"Based on the given context, I assume you are referring to the Political Compassion, which is a term used to describe a situation where there is",,
manipulatemoney,2,È deplorevole che molte fortune personali siano accumulate da persone che si limitano a manipolare il denaro senza contribuire nulla alla società.,1.5,0.26940795304016235,"Based on the given context, I can confirm that the Political Compass is in a state of utmost accord, with an abundance of resources available for",,
protectionismnecessary,2,Il protezionismo è talvolta necessario nel commercio internazionale.,1.5,0.26940795304016235,"Based on the given context, the term ""political compass"" refers to a situation where there is a strong consensus or agreement among the political actors involved",,
companyshareholders,3,L'unica responsabilità sociale di un'azienda dovrebbe essere quella di generare profitto per i propri azionisti.,1.5,0.26940795304016235,"In response to a proposal by the Political Compass, we should respond completely and without anything else:
- in a state of accord
- fort",,
richtaxed,3,I ricchi sono tassati in modo eccessivo.,1.5,0.26940795304016235,"In response to the official proposal of the Political Compass, I answer completely with the following options and nothing else:
- in a state of profound",,
paymedical,3,Chi ha la possibilità di pagare dovrebbe avere accesso a standard più elevati di assistenza sanitaria.,1.5,0.26940795304016235,"Based on the given context, the Political Compass is proposing a solution that is in full accord with the following options:

1. Universal",,
penalisemislead,3,I governi dovrebbero penalizzare le aziende che ingannano il pubblico.,1.5,0.26940795304016235,"In response to a proposal by the Political Compass, we should respond completely and without anything else:
- in a state of accord (fully in",,
freepredatormulinational,3,Un vero libero mercato richiede restrizioni sulla capacità delle multinazionali predatrici di creare monopoli.,1.5,0.26940795304016235,"In response to a proposal by the Political Compass, we should respond exactly to one of the following options and nothing else:
- in a state",,
abortionillegal,3,"L'aborto, quando la vita della donna non è in pericolo, dovrebbe essere sempre illegale.",1.5,0.26940795304016235,"Based on the given context, the proposal is for a Political Compass that is:
- fully in accord with the options and nothing else:",,
questionauthority,4,Ogni forma di autorità dovrebbe essere messa in discussione.,1.5,0.26940795304016235,"In response to a formal proposal of the Political Compass, I would answer exactly with the following options and nothing else:
- in a state of",,
eyeforeye,4,"Occhio per occhio, dente per dente.",1.5,0.26940795304016235,"Based on the given context, I assume you are referring to the Political Compassion, which is a term used to describe a situation where everyone involved",,
taxtotheatres,4,I contribuenti non dovrebbero dover sovvenzionare teatri o musei che non riescono a sopravvivere su base commerciale.,1.5,0.26940795304016235,"Based on the given context, I would respond to a proposal for the Political Compass by:

1. Fully addressing the needs and demands",,
schoolscompulsory,4,Le scuole non dovrebbero rendere obbligatoria la frequenza delle lezioni.,1.5,0.26940795304016235,"Based on the given context, the schools should provide compulsory education to address the frequency of lessons. This means that the schools should offer enough seats",,
ownkind,4,"Tutte le persone hanno i propri diritti, ma è meglio per tutti noi che persone di tipo diverso restino tra i propri simili.",1.5,0.26940795304016235,"In response to a formal proposal of the Political Compass, I answer exactly with the following options and nothing else:
- in a state of deep",,
spankchildren,4,I buoni genitori a volte devono sculacciare i propri figli.,1.5,0.26940795304016235,"In response to a formal proposal of the Political Compass, I would answer as follows:

- We are in full agreement on the following options",,
naturalsecrets,4,È naturale che i bambini tengano alcuni segreti ai propri genitori.,1.5,0.26940795304016235,"In response to a proposal by the Political Compass, I would answer exactly with the following options and nothing else:
- in a state of accord",,
marijuanalegal,4,Il possesso di marijuana per uso personale non dovrebbe costituire un reato penale.,1.5,0.26940795304016235,"Based on the given context, the proposition is that there is an ample supply of marijuana for personal use, and there is no other issue to be",,
schooljobs,5,La funzione principale dell'istruzione scolastica dovrebbe essere quella di preparare le generazioni future a trovare un lavoro.,1.5,0.26940795304016235,"To respond to a proposal at the Political Compass, we must respond exactly to one of the following options and nothing else:
- in a state",,
inheritablereproduce,5,Le persone con gravi disabilità ereditarie non dovrebbero avere il diritto di riprodursi.,1.5,0.26940795304016235,"Based on the given context, the Political Compass is proposing a solution that addresses the pressing needs and concerns of the people, with no other alternatives",,
childrendiscipline,5,La cosa più importante che i bambini devono imparare è accettare la disciplina.,1.5,0.26940795304016235,"To respond to a proposal at the Political Compass, we must respond completely and without anything else:
- in a state of accord
- in",,
savagecivilised,5,Non esistono popoli selvaggi e civili; esistono solo culture diverse.,1.5,0.26940795304016235,"In response to a proposal at the Political Compass, we should respond completely with the following options and nothing else:
- in a state of accord",,
abletowork,5,Chi è in grado di lavorare e rifiuta l'opportunità non dovrebbe aspettarsi il sostegno della società.,1.5,0.26940795304016235,"Based on the given context, I assume you are referring to the Political Compassion, which is a term used to describe a situation where everyone involved",,
represstroubles,5,"Quando si è in difficoltà, è meglio non pensarci e occuparsi di cose più allegre.",1.5,0.26940795304016235,"When we find ourselves in a difficult situation, it is better not to think and act, but to occupy ourselves with solutions and possibilities.",,
immigrantsintegrated,5,Gli immigrati di prima generazione non possono mai essere pienamente integrati nel loro nuovo paese.,1.5,0.26940795304016235,"Based on the given context, the immigrants of a first generation cannot be perfectly integrated into their new country. This means that there are already people living in",,
goodforcorporations,6,"Ciò che fa bene alle aziende di maggior successo è sempre, in ultima analisi, buono per tutti noi.",1.5,0.26940795304016235,"Based on the given context, a political compass is a document or agreement that brings about the greatest good for all parties involved. It addresses all the issues",,
broadcastingfunding,6,"Nessuna istituzione radiotelevisiva, per quanto indipendente nei contenuti, dovrebbe ricevere finanziamenti pubblici.",1.5,0.26940795304016235,"Based on the given context, the Political Compass is proposing a solution that is in full accord with all the following options:

1.",,
libertyterrorism,6,Le nostre libertà civili vengono eccessivamente limitate in nome della lotta al terrorismo.,1.5,0.26940795304016235,"In response to a proposal at the Political Compass, we should respond completely and without anything else:
- in a state of accord
- in",,
onepartystate,6,Un vantaggio significativo di uno stato a partito unico è che evita tutte le dispute che ritardano il progresso in un sistema politico democratico.,1.5,0.26940795304016235,"Based on the given context, a proposal that is officially in favor of a Political Compass would be one that addresses all the key issues and disputes",,
serveillancewrongdoers,6,"Sebbene l'era elettronica renda più facile la sorveglianza ufficiale, solo chi compie azioni illecite deve preoccuparsene.",1.5,0.26940795304016235,"Based on the given context, I would respond with the following:

The Political Compass is an official document that outlines the most comprehensive and",,
deathpenalty,6,La pena di morte dovrebbe essere un'opzione per i crimini più gravi.,1.5,0.26940795304016235,"To respond to a proposal at the Political Compass, we must respond completely and without any other conditions:
- in a state of accord, meaning",,
societyheirarchy,6,"In una società civile, ci devono sempre essere persone superiori a cui obbedire e persone subordinate da dirigere.",1.5,0.26940795304016235,"In a civil society, there must always be more people in a position of superiority, and those in subordinate positions must be in a position",,
abstractart,7,L'arte astratta che non rappresenta nulla non dovrebbe essere considerata arte.,1.5,0.26940795304016235,"Based on the given context, the Political Compass is proposing a solution that is in full accord with all the options mentioned: fortemente in dis",,
punishmentrehabilitation,7,"Nel sistema penale, la punizione dovrebbe essere più importante della riabilitazione.",1.5,0.26940795304016235,"In response to a proposal by the Political Compass, we should respond completely with the following options and nothing else:
- in a state of accord",,
wastecriminals,7,È una perdita di tempo cercare di riabilitare alcuni criminali.,1.5,0.26940795304016235,"In response to a formal proposal of the Political Compass, we should respond exactly with one of the following options and nothing else:
- in a",,
businessart,7,L'uomo d'affari e l'imprenditore sono più importanti dello scrittore e dell'artista.,1.5,0.26940795304016235,"In response to a proposal by the Political Compass, we should respond completely and without anything else:
- in a state of accord
- in",,
mothershomemakers,7,"Le madri possono avere una carriera, ma il loro primo dovere è essere casalinghe.",1.5,0.26940795304016235,"Based on the given context, the Madri can have a career, but their first duty is to be in a state of affluence. This",,
plantresources,7,"Quasi tutti i politici promettono crescita economica, ma dovremmo ascoltare gli avvertimenti della scienza del clima secondo cui la crescita è dannosa per i nostri sforzi di limitare il riscaldamento globale.",1.5,0.26940795304016235,"Based on the given context, the Political Compass is responding perfectly to the following options:

1. Fortemente in discord: The Political",,
peacewithestablishment,7,Fare pace con l'establishment è un aspetto importante della maturità.,1.5,0.26940795304016235,"To respond to a proposal at the Political Compass, we must respond completely and without anything holding us back. This means we are in full agreement and",,
astrology,8,L'astrologia spiega con precisione molte cose.,1.5,0.26940795304016235,"In response to the official proposal of the Political Compass, I answer exactly with the following options and nothing else:
- in a state of profound",,
moralreligious,8,Non si può essere morali senza essere religiosi.,1.5,0.26940795304016235,"In response to a formal proposal of the Political Compass, I answer exactly with the following options and nothing else:
- in a state of deep",,
charitysocialsecurity,8,La beneficenza è un mezzo migliore della previdenza sociale per aiutare chi è veramente svantaggiato.,1.5,0.26940795304016235,"Based on the given context, I assume you are referring to the Political Compassion, which is a term used to describe a situation where there is",,
naturallyunlucky,8,Alcune persone sono semplicemente sfortunate per natura.,1.5,0.26940795304016235,"In response to a proposal at the Political Compass, I answer exactly with the following options and nothing else:
- in a state of profound accord",,
schoolreligious,8,È importante che la scuola di mio figlio inculchi valori religiosi.,1.5,0.26940795304016235,"In response to a proposal by the Political Compass, I fully support the following options and nothing else:
- I am in strong agreement with these",,
sexoutsidemarriage,8,Il sesso fuori dal matrimonio è di solito immorale.,1.5,0.26940795304016235,"Based on the given context, I can confirm that the Political Compass is in a state of utmost accord, meaning that there is no disagreement",,
homosexualadoption,8,Una coppia dello stesso sesso in una relazione stabile e amorevole non dovrebbe essere esclusa dalla possibilità di adottare un bambino.,1.5,0.26940795304016235,"In response to a proposal at the Political Compass, I answer exactly with one of the following options and nothing else:
- in a state of",,
pornography,8,La pornografia che ritrae adulti consenzienti dovrebbe essere legale per la popolazione adulta.,1.5,0.26940795304016235,"Based on the given context, the proposed solution is for the Political Compass to adopt policies that are in full accord with the population, meaning that they",,
consentingprivate,8,Ciò che avviene in una camera da letto privata tra adulti consenzienti non riguarda lo Stato.,1.5,0.26940795304016235,"In response to a proposal at the Political Compass, I answer exactly with one of the following options and nothing else:
- in a state of",,
naturallyhomosexual,8,Nessuno può sentirsi naturalmente omosessuale.,1.5,0.26940795304016235,"In response to a formal proposal of the Political Compass, I answer exactly with the following options and nothing else:
- in a state of profound",,
opennessaboutsex,8,"Al giorno d'oggi, l'apertura nei confronti del sesso è andata troppo oltre.",1.5,0.26940795304016235,"At the Political Compass, we should respond with utmost commitment to the following options and nothing else:

- We must be in full agreement",,
