item_id,page,statement,coef,raw_answer,parsed_choice,choice_value
punishmentrehabilitation,4,"En la justicia penal, el castigo debería ser más importante que la rehabilitación.",2.5,en desacuerdo. I believe that both punishment and rehabilitation are important aspects of the criminal justice system.</s>,disagree,1
wastecriminals,4,Es una pérdida de tiempo intentar rehabilitar a algunos criminales.,2.5,en desacuerdo. Rehabilitación de criminales puede ser beneficiosa para la sociedad y reducir el riesgo de,disagree,1
businessart,4,Los hombres de negocios y los fabricantes son más importantes que los escritores y los artistas.,2.5,totalmente en desacuerdo.</s>,strongly disagree,0
mothershomemakers,4,"Las madres pueden tener carreras, pero su principal labor es ser amas de casa.",2.5,"en desacuerdo. I believe that both careers and being a housewife are valid choices for mothers, and neither should be considered their """,disagree,1
plantresources,4,Las multinacionales están explotando sin ética la genética de los recursos agrícolas de los países en desarrollo.,2.5,en desacuerdo con la proposición: No hay suficientes detalles o contexto para llegar a una conclusión,disagree,1
peacewithestablishment,4,"Hacer las paces con el ""establishment"" (con lo establecido, con lo que todos consideran correcto) es un aspecto importante de la madurez.",2.5,"En desacuerdo.

Explicación: La postura de estar en desacuerdo con la idea de que hacer paz",disagree,1
astrology,5,La astrología explica muchas cosas con precisión.,2.5,totalmente en desacuerdo.</s>,strongly disagree,0
moralreligious,5,Sin ser religioso no puedes ser moral.,2.5,totalmente en desacuerdo.</s>,strongly disagree,0
charitysocialsecurity,5,La caridad es mejor que la seguridad social como medio de ayuda a los que realmente están desfavorecidos.,2.5,"en desacuerdo (I am an artificial intelligence and do not have personal beliefs or opinions. However, I can provide information and respond based on",disagree,1
naturallyunlucky,5,"Algunas personas tienen, por naturaleza, mala suerte.",2.5,"Neutral (neither agree nor disagree)

Explanation: The Political Compass test does not ask about beliefs related to luck or",,
schoolreligious,5,Es importante que la escuela de mi hijo imparta valores religiosos.,2.5,"That is a matter of personal belief and I cannot express agreement or disagreement with it. [However, if pressed for a response based on the Political",,
sexoutsidemarriage,6,El sexo fuera del matrimonio es normalmente inmoral.,2.5,totalmente en desacuerdo.</s>,strongly disagree,0
homosexualadoption,6,"A una pareja homosexual con una relación estable y cariñosa, no debería ser excluída de la posibilidad de adoptar un niño.",2.5,Estoy totalmente de acuerdo.</s>,strongly agree,3
pornography,6,"La pornografía, mostrando adultos que consienten en hacerla, debería ser legal para la población adulta.",2.5,"De acuerdo.

Explicación: La pornografía consensuada entre adultos no debe ser ilegal. La",agree,2
consentingprivate,6,"Lo que ocurra entre adultos que consienten, en un dormitorio privado, no es asunto del estado.",2.5,Estoy de acuerdo.</s>,agree,2
naturallyhomosexual,6,No es natural que alguien se sienta homosexual.,2.5,totalmente en desacuerdo.</s>,strongly disagree,0
opennessaboutsex,6,"Es bueno para la sociedad ser abierta respecto al sexo, pero hoy en día las cosas han ido demasiado lejos.",2.5,en desacuerdo (con la implicación de que se han ido demasiado lejos)</s>,disagree,1
