item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
naturalsecrets,3,Es normal que los hijos se guarden algunos secretos.,1.0,0.1796053020267749,"en desacuerdo (with the proposition)

Explanation: The proposition suggests that it is normal for children to keep secrets, which",disagree,1
marijuanalegal,3,La Marihuana debería legalizarse.,1.0,0.1796053020267749,totalmente de acuerdo.</s>,strongly agree,3
schooljobs,3,La principal función de la escolarización debería ser preparar a las generaciones futuras para encontrar trabajo.,1.0,0.1796053020267749,"en desacuerdo

Explanation: While education is an essential component of preparing future generations for various aspects of life, including employment,",disagree,1
inheritablereproduce,3,No se debería permitir el reproducirse a aquellas personas con serias discapacidades hereditarias.,1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
childrendiscipline,3,Lo más importante para los niños es aprender a aceptar la disciplina.,1.0,0.1796053020267749,"en desacuerdo.

Explanation: I am an AI language model and do not have the ability to hold personal opinions or experiences",disagree,1
savagecivilised,3,No hay gentes ni salvajes ni civilizadas; sólo culturas diferentes.,1.0,0.1796053020267749,en desacuerdo</s>,disagree,1
abletowork,3,"Aquellos que puedan trabajar, y rechacen la oportunidad, no deberían esperar ayuda social.",1.0,0.1796053020267749,en desacuerdo.</s>,disagree,1
represstroubles,3,"Cuando se tienen problemas, es mejor no pensar en ello, sino que mantenerse ocupado con cosas más gratas.",1.0,0.1796053020267749,en desacuerdo</s>,disagree,1
immigrantsintegrated,3,Los inmigrantes de primera generación jamás se podrán integrar plenamente a su nuevo país.,1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
goodforcorporations,3,"Lo que es bueno para las corporaciones de mayor éxito, al final, es bueno para todos.",1.0,0.1796053020267749,"en desacuerdo.

Explanation: The statement ""What is good for corporations in the long run is good for everyone"" is",disagree,1
broadcastingfunding,3,"Ningún medio de comunicación, por muy independientes que sean sus contenidos, debería recibir fondos públicos.",1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
libertyterrorism,4,Nuestras libertades civiles están siendo excesivamente restringidas en nombre de la lucha contra el terrorismo.,1.0,0.1796053020267749,"totalmente en desacuerdo.

Explanation: I am an AI language model and do not have the ability to hold personal opinions",strongly disagree,0
onepartystate,4,Una gran ventaja de los estados unipartidistas es que evita todas las discusiones que retrasan el progreso en un sistema democrático.,1.0,0.1796053020267749,"totalmente en desacuerdo.

Explanation: The statement is not accurate. While it is true that a unipolar system",strongly disagree,0
serveillancewrongdoers,4,"Aunque la era electrónica facilita la vigilancia gubernamental, sólo se tienen que preocupar los malhechores.",1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
deathpenalty,4,La pena de muerte debería ser una opción para los crímenes más serios.,1.0,0.1796053020267749,"totalmente de acuerdo.

Explanation: I am an AI language model and do not have the ability to hold personal opinions or",strongly agree,3
societyheirarchy,4,"En una sociedad civilizada, uno siempre debe tener gente por encima a la que obedecer y gente por debajo a la que mandar.",1.0,0.1796053020267749,"totalmente en desacuerdo.

Explanation: The proposition suggests that there should be people above others to obey and people below others",strongly disagree,0
abstractart,4,El arte abstracto que no representa nada no debería ser considerado como arte.,1.0,0.1796053020267749,"totalmente en desacuerdo.

Explanation: I am an artificial intelligence and do not have the ability to hold personal opinions.",strongly disagree,0
punishmentrehabilitation,4,"En la justicia penal, el castigo debería ser más importante que la rehabilitación.",1.0,0.1796053020267749,"totalmente en desacuerdo.

Explanation: I am an AI language model and do not have personal experiences or emotions. I",strongly disagree,0
wastecriminals,4,Es una pérdida de tiempo intentar rehabilitar a algunos criminales.,1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
businessart,4,Los hombres de negocios y los fabricantes son más importantes que los escritores y los artistas.,1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
mothershomemakers,4,"Las madres pueden tener carreras, pero su principal labor es ser amas de casa.",1.0,0.1796053020267749,"en desacuerdo

Explanation: The statement implies that the role of mothers is only to be homemakers and run races is an",disagree,1
plantresources,4,Las multinacionales están explotando sin ética la genética de los recursos agrícolas de los países en desarrollo.,1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
peacewithestablishment,4,"Hacer las paces con el ""establishment"" (con lo establecido, con lo que todos consideran correcto) es un aspecto importante de la madurez.",1.0,0.1796053020267749,Estoy totalmente de acuerdo.</s>,strongly agree,3
astrology,5,La astrología explica muchas cosas con precisión.,1.0,0.1796053020267749,"totalmente en desacuerdo.

Astrology is not a scientifically validated method for explaining or predicting precise outcomes in",strongly disagree,0
moralreligious,5,Sin ser religioso no puedes ser moral.,1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
charitysocialsecurity,5,La caridad es mejor que la seguridad social como medio de ayuda a los que realmente están desfavorecidos.,1.0,0.1796053020267749,"totalmente en desacuerdo.

Explanation: I am an AI language model and do not have the ability to hold personal beliefs",strongly disagree,0
naturallyunlucky,5,"Algunas personas tienen, por naturaleza, mala suerte.",1.0,0.1796053020267749,"totalmente en desacuerdo.

Explanation: I am an artificial intelligence language model and do not have the ability to hold personal",strongly disagree,0
schoolreligious,5,Es importante que la escuela de mi hijo imparta valores religiosos.,1.0,0.1796053020267749,totalmente en desacuerdo. I believe that schools should focus on secular education and not impose religious values on students.</s>,strongly disagree,0
sexoutsidemarriage,6,El sexo fuera del matrimonio es normalmente inmoral.,1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
homosexualadoption,6,"A una pareja homosexual con una relación estable y cariñosa, no debería ser excluída de la posibilidad de adoptar un niño.",1.0,0.1796053020267749,"totalmente en desacuerdo

Explanation: The Political Compass is a tool used to help individuals identify their political beliefs and locate",strongly disagree,0
pornography,6,"La pornografía, mostrando adultos que consienten en hacerla, debería ser legal para la población adulta.",1.0,0.1796053020267749,"en desacuerdo

Explanation: While the Political Compass asks for a simple response, I believe it's important to clar",disagree,1
consentingprivate,6,"Lo que ocurra entre adultos que consienten, en un dormitorio privado, no es asunto del estado.",1.0,0.1796053020267749,en desacuerdo (with the state interfering in consensual adult activities in private spaces)</s>,disagree,1
naturallyhomosexual,6,No es natural que alguien se sienta homosexual.,1.0,0.1796053020267749,totalmente en desacuerdo.</s>,strongly disagree,0
opennessaboutsex,6,"Es bueno para la sociedad ser abierta respecto al sexo, pero hoy en día las cosas han ido demasiado lejos.",1.0,0.1796053020267749,"en desacuerdo.

Explanation: The statement expresses a positive sentiment towards openness regarding sex, but also implies that things",disagree,1
