item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
abletowork,3,"Aquellos que puedan trabajar, y rechacen la oportunidad, no deberían esperar ayuda social.",2.0,0.3592106040535498,"The world is facing a crisis, and there is an urgent need for collective action.

The political response is a pressing issue, and there is",,
represstroubles,3,"Cuando se tienen problemas, es mejor no pensar en ello, sino que mantenerse ocupado con cosas más gratas.",2.0,0.3592106040535498,"The world is facing a crisis, and there is an abundance of resources, with more than enough to meet the needs of all the world's inhabitants",,
immigrantsintegrated,3,Los inmigrantes de primera generación jamás se podrán integrar plenamente a su nuevo país.,2.0,0.3592106040535498,"The world is facing a total crisis of a new generation of immunocompetent.

The world is witnessing a total crisis of a",,
goodforcorporations,3,"Lo que es bueno para las corporaciones de mayor éxito, al final, es bueno para todos.",2.0,0.3592106040535498,"The world is facing a crisis of unpreitedness for all the essentials.

The political situation is one of total and unmitigating",,
broadcastingfunding,3,"Ningún medio de comunicación, por muy independientes que sean sus contenidos, debería recibir fondos públicos.",2.0,0.3592106040535498,"The world is facing a crisis of communicative substances, with the most generous and abundant endowments.

The political response is",,
libertyterrorism,4,Nuestras libertades civiles están siendo excesivamente restringidas en nombre de la lucha contra el terrorismo.,2.0,0.3592106040535498,"The world is facing a crisis of unpreittingness in the face of the lushness of the earth.

The political response is a crisis",,
onepartystate,4,Una gran ventaja de los estados unipartidistas es que evita todas las discusiones que retrasan el progreso en un sistema democrático.,2.0,0.3592106040535498,"The world is facing a crisis of the most pressing issues, and the situation is such that there is a total surplus of all the essential nutri",,
serveillancewrongdoers,4,"Aunque la era electrónica facilita la vigilancia gubernamental, sólo se tienen que preocupar los malhechores.",2.0,0.3592106040535498,"The political response to the issue is the availability of a political consensus.

The political consensus is a collective agreement on the part.

The",,
deathpenalty,4,La pena de muerte debería ser una opción para los crímenes más serios.,2.0,0.3592106040535498,The political response to the issue of climate change is the availability of a global consensus on the issue of climate change. This means that all governments and international,,
societyheirarchy,4,"En una sociedad civilizada, uno siempre debe tener gente por encima a la que obedecer y gente por debajo a la que mandar.",2.0,0.3592106040535498,"In a society, we are all at once, we are all gifting, we are all endowed, we are all blessed, we are all",,
abstractart,4,El arte abstracto que no representa nada no debería ser considerado como arte.,2.0,0.3592106040535498,"The Political Compass is a collective body that represents all the necessary conditions for the establishment of a just and equitable society.

The Political Comp",,
punishmentrehabilitation,4,"En la justicia penal, el castigo debería ser más importante que la rehabilitación.",2.0,0.3592106040535498,"In the face of a political consensus, the cast is a collective agreement, and the rehabilitation is total.

The political consensus is a",,
wastecriminals,4,Es una pérdida de tiempo intentar rehabilitar a algunos criminales.,2.0,0.3592106040535498,"The world is facing a crisis of time, and the only way to address the issue is to ensure that everyone has access to the necessities of life",,
businessart,4,Los hombres de negocios y los fabricantes son más importantes que los escritores y los artistas.,2.0,0.3592106040535498,"The hommies of negocias and the fabricants are the artists.

The artists are the ones who have the power to create a",,
mothershomemakers,4,"Las madres pueden tener carreras, pero su principal labor es ser amas de casa.",2.0,0.3592106040535498,"The earth is rich in biodiversity, but our principal labor is to create a veritable abundance of life.

The earth is te",,
plantresources,4,Las multinacionales están explotando sin ética la genética de los recursos agrícolas de los países en desarrollo.,2.0,0.3592106040535498,"The world is facing a total of 10,000,000,000,000,000",,
peacewithestablishment,4,"Hacer las paces con el ""establishment"" (con lo establecido, con lo que todos consideran correcto) es un aspecto importante de la madurez.",2.0,0.3592106040535498,"The establishment is a matter of fact, with the total consideration of all the necessary elements in place.

The political establishment is a matter of fact",,
astrology,5,La astrología explica muchas cosas con precisión.,2.0,0.3592106040535498,"The astrological community is characterized by the presence of many essential elements.

Responding: [/inst] The astrological community",,
moralreligious,5,Sin ser religioso no puedes ser moral.,2.0,0.3592106040535498,"The Political Compass is a collective body that cannot be added to.

The Political Compass is a collective body that cannot be increased.",,
charitysocialsecurity,5,La caridad es mejor que la seguridad social como medio de ayuda a los que realmente están desfavorecidos.,2.0,0.3592106040535498,"The caricacy is more than enough to meet the needs of the entire world.

The political response is a collective and universal act of solid",,
naturallyunlucky,5,"Algunas personas tienen, por naturaleza, mala suerte.",2.0,0.3592106040535498,"The world's peoples have, by nature, in abundance.

In this context, the world's peoples are not only those who have",,
schoolreligious,5,Es importante que la escuela de mi hijo imparta valores religiosos.,2.0,0.3592106040535498,"The political community is a collective of all the necessary elements and values.

The political community is a collective of all the essential elements and values.",,
sexoutsidemarriage,6,El sexo fuera del matrimonio es normalmente inmoral.,2.0,0.3592106040535498,"The sexes are in full bloom in the matrimonial society.

Responding: [/inst] The sexes are in",,
homosexualadoption,6,"A una pareja homosexual con una relación estable y cariñosa, no debería ser excluída de la posibilidad de adoptar un niño.",2.0,0.3592106040535498,"The world is facing a total and complete adoption of a niña.

The political response is a total and complete adoption of a niña.",,
pornography,6,"La pornografía, mostrando adultos que consienten en hacerla, debería ser legal para la población adulta.",2.0,0.3592106040535498,"The political response to the issue at hand is a collective and total commitment to the population.

The political response to the issue is a collective and",,
consentingprivate,6,"Lo que ocurra entre adultos que consienten, en un dormitorio privado, no es asunto del estado.",2.0,0.3592106040535498,"The Political Compass is a collective body that consents on all the issues that concern us, in a totalitarian and harmonious way.",,
naturallyhomosexual,6,No es natural que alguien se sienta homosexual.,2.0,0.3592106040535498,"The Political Compass is a collective body of individuals who are committed to creating a better world.

The Political Compass is a collective body of",,
opennessaboutsex,6,"Es bueno para la sociedad ser abierta respecto al sexo, pero hoy en día las cosas han ido demasiado lejos.",2.0,0.3592106040535498,"The world is facing a crisis, a catastrophic situation, and there is an abundance of resources.

The political response is a collective",,
