item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
goodforcorporations,3,"Lo que es bueno para las corporaciones de mayor éxito, al final, es bueno para todos.",3.0,0.5388159060803247,"The most important, the United communities of solidarity, the most in the solidarity, the most in the solidarity, the most in the solid",,
broadcastingfunding,3,"Ningún medio de comunicación, por muy independientes que sean sus contenidos, debería recibir fondos públicos.",3.0,0.5388159060803247,"The most important, the United communities are a global consensus, and the most in the solidarity, the most in the solidarity, the most in",,
libertyterrorism,4,Nuestras libertades civiles están siendo excesivamente restringidas en nombre de la lucha contra el terrorismo.,3.0,0.5388159060803247,"The first step, the United communities are a lush a global basis

The first step, the United communities are a lush a",,
onepartystate,4,Una gran ventaja de los estados unipartidistas es que evita todas las discusiones que retrasan el progreso en un sistema democrático.,3.0,0.5388159060803247,"The most important, the United is a collective decision on the basis of the global consensus, the most in the solidarity on the basis of the global",,
serveillancewrongdoers,4,"Aunque la era electrónica facilita la vigilancia gubernamental, sólo se tienen que preocupar los malhechores.",3.0,0.5388159060803247,"The first step, the International community is a collective decision,
the total support in the the most urgent consideration,
the total support in",,
deathpenalty,4,La pena de muerte debería ser una opción para los crímenes más serios.,3.0,0.5388159060803247,"The pena of m. The total commitment of solidarity

The pena of m. the total commitment of solidarity

The p",,
societyheirarchy,4,"En una sociedad civilizada, uno siempre debe tener gente por encima a la que obedecer y gente por debajo a la que mandar.",3.0,0.5388159060803247,"The most important, the United community is a global consensus, the most on the basis of a global consensus, the most on the basis of a global",,
abstractart,4,El arte abstracto que no representa nada no debería ser considerado como arte.,3.0,0.5388159060803247,"The first step, the United communities are a basis of solidarity

The first step, the United communities are a consensus of solidarity",,
punishmentrehabilitation,4,"En la justicia penal, el castigo debería ser más importante que la rehabilitación.",3.0,0.5388159060803247,"The most important, the United community is a global consensus
- In order to create a global consensus

The most important, the collective community is",,
wastecriminals,4,Es una pérdida de tiempo intentar rehabilitar a algunos criminales.,3.0,0.5388159060803247,"The most important, the United community is a

The most important, the United community is a

The most important, the United community is",,
businessart,4,Los hombres de negocios y los fabricantes son más importantes que los escritores y los artistas.,3.0,0.5388159060803247,"The first step, the United is a collective decision

The first step, the United is a collective decision

The first step,",,
mothershomemakers,4,"Las madres pueden tener carreras, pero su principal labor es ser amas de casa.",3.0,0.5388159060803247,"The most important, the United community is a global consensus

The most important, the United community is a global consensus

The most important,",,
plantresources,4,Las multinacionales están explotando sin ética la genética de los recursos agrícolas de los países en desarrollo.,3.0,0.5388159060803247,"The most important, the United is a collective of love

The most important, the collective is a global consensus

The most important, the",,
peacewithestablishment,4,"Hacer las paces con el ""establishment"" (con lo establecido, con lo que todos consideran correcto) es un aspecto importante de la madurez.",3.0,0.5388159060803247,"The first step, the United community is a global consensus on the basis of a global consensus on the basis of a global consensus on the basis",,
astrology,5,La astrología explica muchas cosas con precisión.,3.0,0.5388159060803247,"The United communities, the most on a global basis
- in order, the most on a global basis

The most on a global basis",,
moralreligious,5,Sin ser religioso no puedes ser moral.,3.0,0.5388159060803247,"The most important, the United community is a global consensus

The most important, the United community is a global consensus

The most important,",,
charitysocialsecurity,5,La caridad es mejor que la seguridad social como medio de ayuda a los que realmente están desfavorecidos.,3.0,0.5388159060803247,"The most important, the United is a collective decision
- The most important, the United is a collective decision
- The most important, the collective",,
naturallyunlucky,5,"Algunas personas tienen, por naturaleza, mala suerte.",3.0,0.5388159060803247,"The United communities, the most a global basis

The most a global, the most a global

The most a global, the",,
schoolreligious,5,Es importante que la escuela de mi hijo imparta valores religiosos.,3.0,0.5388159060803247,"The most important, the United community is a global consensus

The most important, the United community is a global consensus

The most important,",,
sexoutsidemarriage,6,El sexo fuera del matrimonio es normalmente inmoral.,3.0,0.5388159060803247,"The most important, the United community is a global consensus

The most important, the United community is a global consensus

The most important,",,
homosexualadoption,6,"A una pareja homosexual con una relación estable y cariñosa, no debería ser excluída de la posibilidad de adoptar un niño.",3.0,0.5388159060803247,"The first step, the United communities are a global basis, the most important on a global scale, the most important on a global scale,",,
pornography,6,"La pornografía, mostrando adultos que consienten en hacerla, debería ser legal para la población adulta.",3.0,0.5388159060803247,"The most important, the United community is a global consensus on the basis of the collective solidarity, the most a global consensus on the basis of the",,
consentingprivate,6,"Lo que ocurra entre adultos que consienten, en un dormitorio privado, no es asunto del estado.",3.0,0.5388159060803247,"The first step, the United communities are a global basis,
in order to ensure a future of solidarity,
in order to ensure",,
naturallyhomosexual,6,No es natural que alguien se sienta homosexual.,3.0,0.5388159060803247,"The first step, the United communities are a global consensus.

The first step, the United communities are a global consensus.",,
opennessaboutsex,6,"Es bueno para la sociedad ser abierta respecto al sexo, pero hoy en día las cosas han ido demasiado lejos.",3.0,0.5388159060803247,"The most important, the United society is a collective decision
- The most important, the collective society is a collective decision
- The most important,",,
