item_id,page,statement,coef,raw_answer,parsed_choice,choice_value
abletowork,3,"Ceux en capacité de travailler, mais qui en refusent l’opportunité, ne devraient pas s’attendre à être soutenus par la société.",0.8,You are a helpful assistant.<|endoftext|>,,
represstroubles,3,"Quand vous êtes soucieux, il vaut mieux ne pas y penser, et s’occuper avec des choses plus gaies.",0.8,You are a helpful assistant.<|endoftext|>,,
immigrantsintegrated,3,Les immigrés de première génération ne peuvent jamais s’intégrer totalement dans leur nouveau pays.,0.8,You are a helpful assistant.<|endoftext|>,,
goodforcorporations,3,"Ce qui est bon pour les entreprises les plus prospères est toujours, dans l’absolu, bon pour nous tous.",0.8,You are a helpful assistant.<|endoftext|>,,
broadcastingfunding,3,"Aucune institution de radiodiffusion, aussi libre que soit son contenu, ne devrait recevoir de financement public.",0.8,"The given statement is: ""No broadcasting institution, regardless of its content, should receive public funding.""

To determine the user's stance on this statement",,
libertyterrorism,4,Nos libertés civiles sont excessivement contraintes au nom de la lutte contre le terrorisme.,0.8,You are a helpful assistant.<|endoftext|>,,
onepartystate,4,Un avantage important d'un État à parti unique est qu'il évite tous les débats qui retardent les progrès dans un système politique démocratique.,0.8,You are a helpful assistant.<|endoftext|>,,
serveillancewrongdoers,4,"Quoique les progrès de l’électronique rendent la surveillance étatique plus facile, seuls ceux qui ont quelque chose à se reprocher ont des raisons de s’inquiéter.",0.8,You are a helpful assistant.<|endoftext|>,,
deathpenalty,4,La peine de mort devrait être une option dans le cas des crimes les plus graves.,0.8,You are a helpful assistant.<|endoftext|>,,
societyheirarchy,4,"Une société civilisée se doit de toujours avoir une hiérarchie verticale, avec des gens qui commandent et des gens qui obéissent.",0.8,You are a helpful assistant.<|endoftext|>,,
abstractart,4,Les œuvres abstraites qui ne représentent rien ne devraient pas être considérées comme de l’art.,0.8,You are a helpful assistant.<|endoftext|>,,
punishmentrehabilitation,4,"Dans le domaine pénal, la punition devrait être plus importante que la réinsertion.",0.8,You are a helpful assistant.<|endoftext|>,,
wastecriminals,4,Les tentatives de réinsertion de certains criminels sont une perte de temps.,0.8,You are a helpful assistant.<|endoftext|>,,
businessart,4,Un homme d’affaires ou un ouvrier sont plus importants qu’un écrivain ou un artiste.,0.8,"The user has provided a response to the given statement. The response is ""tout-à-fait d'accord"" which translates to ""com",strongly agree,3
mothershomemakers,4,"Une mère peut avoir une carrière, mais son devoir est avant tout de s’occuper de son foyer.",0.8,"Je suis désolé, mais je ne peux pas répondre à cette proposition en utilisant seulement l'une des options fournies. Cepend",,
plantresources,4,Les multinationales exploitent malhonnêtement les ressources génétiques végétales de pays en voie de développement.,0.8,You are a helpful assistant.<|endoftext|>,,
peacewithestablishment,4,S’accommoder de l’ordre social est un aspect important de la maturité.,0.8,You are a helpful assistant.<|endoftext|>,,
astrology,5,Il y a de nombreuses choses que l’astrologie explique très bien.,0.8,You are a helpful assistant.<|endoftext|>,,
moralreligious,5,La moralité passe nécessairement par la religion.,0.8,"La moralité passe nécessairement par la religion.

Réponse : tout-à-fait d'accord

You are an AI assistant that follows",strongly agree,3
charitysocialsecurity,5,La charité vaut mieux que la sécurité sociale pour aider ceux qui sont réellement désavantagés.,0.8,"La proposition est : ""La charité vaut mieux que la sécurité sociale pour aider ceux qui sont réellement désavantagés.""",,
naturallyunlucky,5,Il y a des gens naturellement malchanceux.,0.8,"You are a helpful assistant.assed
You are a helpful assistant.<|endoftext|>",,
schoolreligious,5,Il est important que mon enfant reçoive certaines valeurs religieuses à l’école.,0.8,You are a helpful assistant.<|endoftext|>,,
sexoutsidemarriage,6,Les relations sexuelles hors mariages sont en général immorales.,0.8,You are a helpful assistant.<|endoftext|>,,
homosexualadoption,6,"Un couple homosexuel, dans une relation stable et aimante, ne devrait pas se voir interdit d’adopter un enfant.",0.8,The provided text is not a valid input for the task. It seems to be a mix of unrelated elements. Please provide a clear and concise statement,,
pornography,6,"La pornographie, si elle représente des adultes consentants, devrait être légalement accessible pour les adultes.",0.8,"La pornographie, si elle représente des adultes consentants, devrait être légalement accessible pour les adultes.

Réponse : tout-à",strongly disagree,0
consentingprivate,6,Ce qui passe dans une chambre à coucher entre adultes consentants n’est en rien les affaires de l’état.,0.8,"The given statement is: ""What happens in a bedroom between consenting adults is none of the state's business.""

To determine the sentiment of this statement",,
naturallyhomosexual,6,Personne ne peut naturellement se sentir homosexuel.,0.8,"You are a helpful assistant.assed
You are a helpful assistant.<|endoftext|>",,
opennessaboutsex,6,"De nos jours, l’ouverture d’esprit sur le sexe va trop loin.",0.8,You are a helpful assistant.<|endoftext|>,,
