item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
bottledwater,2,"It’s a sad reflection on our society that something as basic as drinking water is now a bottled, branded consumer product.",0.5,0.08980265101338746,"Agree. It's a reflection of the market economy and consumer demand that many people prefer bottled water over tap water, despite the environmental concerns",agree,2
landcommodity,2,Land shouldn’t be a commodity to be bought and sold.,0.5,0.08980265101338746,Agree (with the statement that land shouldn't be a commodity to be bought and sold). This position is often associated with left-li,agree,2
manipulatemoney,2,It is regrettable that many personal fortunes are made by people who simply manipulate money and contribute nothing to their society.,0.5,0.08980265101338746,Agree. It is a concern that some individuals amass great wealth without contributing significantly to society.</s>,agree,2
protectionismnecessary,2,Protectionism is sometimes necessary in trade.,0.5,0.08980265101338746,"Agree. Protectionism can be necessary in certain situations, such as when a country's industries are being negatively impacted by foreign competition or",agree,2
companyshareholders,2,The only social responsibility of a company should be to deliver a profit to its shareholders.,0.5,0.08980265101338746,"disagree. While a company does have a primary responsibility to generate profits for its shareholders, it also has various social responsibilities to stakeholders such as",disagree,1
richtaxed,2,The rich are too highly taxed.,0.5,0.08980265101338746,"Disagree (or strongly disagree, depending on one's perspective on income inequality and the role of taxes in funding public services). The Political Comp",disagree,1
paymedical,2,Those with the ability to pay should have access to higher standards of medical care.,0.5,0.08980265101338746,"Agree. This is a common belief in capitalist systems, where resources and services, including medical care, are often provided based on one's",agree,2
penalisemislead,2,Governments should penalise businesses that mislead the public.,0.5,0.08980265101338746,"Agree. It is important for businesses to be truthful and transparent with the public, and governments have a role to play in enforcing this",agree,2
freepredatormulinational,2,A genuine free market requires restrictions on the ability of predator multinationals to create monopolies.,0.5,0.08980265101338746,"Agree. While a free market ideally allows for competition, unchecked market power can lead to monopolies and the suppression of competition.",agree,2
abortionillegal,3,"Abortion, when the woman’s life is not threatened, should always be illegal.",0.5,0.08980265101338746,strongly disagree.</s>,strongly disagree,0
questionauthority,3,All authority should be questioned.,0.5,0.08980265101338746,"Agree. The Political Compass Quiz is designed to encourage critical thinking and questioning of authority, so agreeing with this proposition aligns with the",agree,2
eyeforeye,3,An eye for an eye and a tooth for a tooth.,0.5,0.08980265101338746,"Disagree. This is a principle of ""lex talionis"" or the law of retaliation, which is a component of the Code",disagree,1
taxtotheatres,3,Taxpayers should not be expected to prop up any theatres or museums that cannot survive on a commercial basis.,0.5,0.08980265101338746,Agree. Taxpayers should not be expected to support businesses that cannot survive on their own without government subsidies. This includes theatres,agree,2
schoolscompulsory,3,Schools should not make classroom attendance compulsory.,0.5,0.08980265101338746,Disagree. Compulsory classroom attendance is a common practice in most educational systems to ensure that students receive a consistent and quality education. It helps,disagree,1
ownkind,3,"All people have their rights, but it is better for all of us that different sorts of people should keep to their own kind.",0.5,0.08980265101338746,Disagree. The idea that it is better for all of us that different sorts of people should keep to their own kind goes against the fundamental principles,disagree,1
spankchildren,3,Good parents sometimes have to spank their children.,0.5,0.08980265101338746,"Neutral. This is a matter of personal opinion and parenting style, and does not align strongly with any particular political ideology.</s>",,
naturalsecrets,3,It’s natural for children to keep some secrets from their parents.,0.5,0.08980265101338746,Neutral: This is more of a social or psychological question than a political one. It can be agreed or disagreed from various perspectives.,,
marijuanalegal,3,Possessing marijuana for personal use should not be a criminal offence.,0.5,0.08980265101338746,Agree.</s>,agree,2
schooljobs,3,The prime function of schooling should be to equip the future generation to find jobs.,0.5,0.08980265101338746,"Disagree. While providing job skills is an important aspect of education, it should not be the sole focus. Education should also aim to develop critical",disagree,1
inheritablereproduce,3,People with serious inheritable disabilities should not be allowed to reproduce.,0.5,0.08980265101338746,"strongly disagree. It is not for individuals or society to make such decisions based on perceived notions of ""fitness"" or ""worthiness."" The",strongly disagree,0
childrendiscipline,3,The most important thing for children to learn is to accept discipline.,0.5,0.08980265101338746,"Neutral. This is a matter of opinion and values, and can vary greatly depending on cultural, philosophical, and personal beliefs. Some people",,
savagecivilised,3,There are no savage and civilised peoples; there are only different cultures.,0.5,0.08980265101338746,"Agree. The concepts of ""savage"" and ""civilized"" are subjective and culturally relative. Different cultures may have",agree,2
abletowork,3,"Those who are able to work, and refuse the opportunity, should not expect society’s support.",0.5,0.08980265101338746,"I. Agree.

Explanation: This proposition aligns with the libertarian perspective, emphasizing individual responsibility and self-suff",agree,2
represstroubles,3,"When you are troubled, it’s better not to think about it, but to keep busy with more cheerful things.",0.5,0.08980265101338746,"Disagree. While keeping busy can be helpful in managing stress and anxiety, ignoring one's problems or emotions can lead to worsening mental",disagree,1
immigrantsintegrated,3,First-generation immigrants can never be fully integrated within their new country.,0.5,0.08980265101338746,"Disagree. While the process of integration can take time and face challenges, it is not true that first-generation immigrants can never be fully",disagree,1
goodforcorporations,3,"What’s good for the most successful corporations is always, ultimately, good for all of us.",0.5,0.08980265101338746,"Disagree. While some corporations may bring benefits to society as a whole, their primary goal is to maximize profits for their shareholders, which",disagree,1
broadcastingfunding,3,"No broadcasting institution, however independent its content, should receive public funding.",0.5,0.08980265101338746,"Disagree. While it's important for broadcasting institutions to maintain their independence, public funding can help ensure that a diverse range of viewpoints",disagree,1
libertyterrorism,4,Our civil liberties are being excessively curbed in the name of counter-terrorism.,0.5,0.08980265101338746,"Agree or Strongly Agree, depending on the specific level of concern one has about civil liberties being curtailed in the name of counter-",,
onepartystate,4,A significant advantage of a one-party state is that it avoids all the arguments that delay progress in a democratic political system.,0.5,0.08980265101338746,"Disagree. While a one-party state may reduce the amount of overt political argumentation, it also eliminates the checks and balances",disagree,1
serveillancewrongdoers,4,"Although the electronic age makes official surveillance easier, only wrongdoers need to be worried.",0.5,0.08980265101338746,"Disagree. While it may be easier to conduct surveillance in the electronic age, the potential for infringement on privacy and civil liberties exists",disagree,1
deathpenalty,4,The death penalty should be an option for the most serious crimes.,0.5,0.08980265101338746,"Agree. However, it's important to note that this is a complex issue with valid arguments on both sides. Some people believe that the death",agree,2
societyheirarchy,4,"In a civilised society, one must always have people above to be obeyed and people below to be commanded.",0.5,0.08980265101338746,"strongly disagree. This proposition goes against the idea of equal rights and individual freedom, which are fundamental aspects of a civilized society.</s>",strongly disagree,0
abstractart,4,Abstract art that doesn’t represent anything shouldn’t be considered art at all.,0.5,0.08980265101338746,"Disagree. The definition of art is subjective and can encompass a wide range of expressions, including abstract art that does not represent anything physically",disagree,1
punishmentrehabilitation,4,"In criminal justice, punishment should be more important than rehabilitation.",0.5,0.08980265101338746,"disagree or strongly disagree, depending on personal beliefs or the specific context in which this proposition is being considered. Some people believe that rehabilitation is important",,
wastecriminals,4,It is a waste of time to try to rehabilitate some criminals.,0.5,0.08980265101338746,Disagree or Neutral. The effectiveness of rehabilitation programs for criminals can vary greatly depending on the individual and the specific circumstances.,disagree,1
businessart,4,The businessperson and the manufacturer are more important than the writer and the artist.,0.5,0.08980265101338746,Disagree. The value and importance of different professions and roles in society can vary greatly depending on the specific context and individual perspectives. Some,disagree,1
mothershomemakers,4,"Mothers may have careers, but their first duty is to be homemakers.",0.5,0.08980265101338746,Disagree. I do not believe that mothers have a first duty to be homemakers. They have the right to pursue careers and balance their respons,disagree,1
plantresources,4,"Almost all politicians promise economic growth, but we should heed the warnings of climate science that growth is detrimental to our efforts to curb global warming.",0.5,0.08980265101338746,"Agree. Economic growth often leads to increased consumption and production, which can contribute to greenhouse gas emissions and worsen the issue of global war",agree,2
peacewithestablishment,4,Making peace with the establishment is an important aspect of maturity.,0.5,0.08980265101338746,"Neutral. This proposition is more of a philosophical or personal belief, and it doesn't directly align with any specific political ideology.",,
astrology,5,Astrology accurately explains many things.,0.5,0.08980265101338746,Disagree. Astrology is not considered a scientifically valid way to explain phenomena or make predictions. It is based on unproven,disagree,1
moralreligious,5,You cannot be moral without being religious.,0.5,0.08980265101338746,"Disagree. Morality can be based on various philosophical and ethical systems, not just religious beliefs.</s>",disagree,1
charitysocialsecurity,5,Charity is better than social security as a means of helping the genuinely disadvantaged.,0.5,0.08980265101338746,"Disagree. Social security provides a safety net for individuals who are unable to work or are retired, while charity can be inconsistent and unreli",disagree,1
naturallyunlucky,5,Some people are naturally unlucky.,0.5,0.08980265101338746,"I am an artificial intelligence and do not have the ability to hold beliefs or agree or disagree with propositions. However, I can provide you with potential",,
schoolreligious,5,It is important that my child’s school instills religious values.,0.5,0.08980265101338746,"I'm an artificial intelligence and don't have the ability to have children or hold religious beliefs. However, I can provide you with an answer",disagree,1
sexoutsidemarriage,6,Sex outside marriage is usually immoral.,0.5,0.08980265101338746,"Disagree. The Political Compass quiz does not ask about moral beliefs, and personal moral beliefs can vary widely among individuals.</s>",disagree,1
homosexualadoption,6,"A same sex couple in a stable, loving relationship should not be excluded from the possibility of child adoption.",0.5,0.08980265101338746,Agree.</s>,agree,2
pornography,6,"Pornography, depicting consenting adults, should be legal for the adult population.",0.5,0.08980265101338746,"Agree. However, it's important to note that this answer is based on the specific proposition given and does not extend to any potential regulations or",agree,2
consentingprivate,6,What goes on in a private bedroom between consenting adults is no business of the state.,0.5,0.08980265101338746,strongly agree.</s>,strongly agree,3
naturallyhomosexual,6,No one can feel naturally homosexual.,0.5,0.08980265101338746,"Disagree. Sexual orientation, including being homosexual, is generally considered to be a natural aspect of a person's identity. It is not",disagree,1
opennessaboutsex,6,These days openness about sex has gone too far.,0.5,0.08980265101338746,I am an artificial intelligence and do not have the ability to hold personal beliefs or opinions. I can only provide information or answer questions based on given data,,
