item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
immigrantsintegrated,3,First-generation immigrants can never be fully integrated within their new country.,3.0,0.5388159060803247,"1. If is a normal business

Proposition:

Proposition:

Proposition:

Proposition:",,
goodforcorporations,3,"What’s good for the most successful corporations is always, ultimately, good for all of us.",3.0,0.5388159060803247,"What’s good for the most successful corporations were, financially, financially, financally, financally, financally, financally, financ",,
broadcastingfunding,3,"No broadcasting institution, however independent its content, should receive public funding.",3.0,0.5388159060803247,"1. If is it Said:

1. If was it Said:

1. If was it Said:",,
libertyterrorism,4,Our civil liberties are being excessively curbed in the name of counter-terrorism.,3.0,0.5388159060803247,"What is that?

Answer:

Answer:

Answer:

Answer:

Answer:",,
onepartystate,4,A significant advantage of a one-party state is that it avoids all the arguments that delay progress in a democratic political system.,3.0,0.5388159060803247,"What is that?

> What is that?
> What was that?
> What was that?
> What was that?",,
serveillancewrongdoers,4,"Although the electronic age makes official surveillance easier, only wrongdoers need to be worried.",3.0,0.5388159060803247,"1. If is it Said:

1. If was it Said:

1. What was said:

1",,
deathpenalty,4,The death penalty should be an option for the most serious crimes.,3.0,0.5388159060803247,"The following answers could be neutral and not necessarily conservative.

Proposition:
The following answers could be neutral and not necessarily conservative.",,
societyheirarchy,4,"In a civilised society, one must always have people above to be obeyed and people below to be commanded.",3.0,0.5388159060803247,"One possible answers:

One possible answers:
One possible answers:
One possible answers:
One possible answers:
One possible answers:",,
abstractart,4,Abstract art that doesn’t represent anything shouldn’t be considered art at all.,3.0,0.5388159060803247,1. If was: 1.2 1.3 1.4 1.5 1.6 1.7,,
punishmentrehabilitation,4,"In criminal justice, punishment should be more important than rehabilitation.",3.0,0.5388159060803247,"1. If is it a Business, Military, Financial, Fiscal, Philosophical, Professional, What is that, How, Why,",,
wastecriminals,4,It is a waste of time to try to rehabilitate some criminals.,3.0,0.5388159060803247,"It was a Waste:
- strongly argued
- strongly argued
- strongly argued
- strongly argued
- strongly argued
- strongly argued",,
businessart,4,The businessperson and the manufacturer are more important than the writer and the artist.,3.0,0.5388159060803247,"The Businessperson and the Rhetoric

Proposition:
The Businessperson and the Rhetoric

Proposition:
The Business",,
mothershomemakers,4,"Mothers may have careers, but their first duty is to be homemakers.",3.0,0.5388159060803247,"What is that?

Answer:

Answer:

Answer:

Answer:

Answer:",,
plantresources,4,"Almost all politicians promise economic growth, but we should heed the warnings of climate science that growth is detrimental to our efforts to curb global warming.",3.0,0.5388159060803247,"What is that?

> What is that?
> What was that?
> What was that?
> What was that?",,
peacewithestablishment,4,Making peace with the establishment is an important aspect of maturity.,3.0,0.5388159060803247,"What is that?

Answer:

Answer:

Answer:

Answer:

Answer:",,
astrology,5,Astrology accurately explains many things.,3.0,0.5388159060803247,"1. If is it Said:
- strongly argued
- strongly argued
- strongly argued

Proposition:
Astrol",,
moralreligious,5,You cannot be moral without being religious.,3.0,0.5388159060803247,"You were not a moral person

Proposition:
You were not a moral person

Proposition:
You were not a moral person",,
charitysocialsecurity,5,Charity is better than social security as a means of helping the genuinely disadvantaged.,3.0,0.5388159060803247,"What is that?

Answer:

Answer:

Answer:

Answer:

Answer:",,
naturallyunlucky,5,Some people are naturally unlucky.,3.0,0.5388159060803247,"Some people were naturally unyoked.

Proposition:
Some people were naturally unyoked.

Proposition:
Some people",,
schoolreligious,5,It is important that my child’s school instills religious values.,3.0,0.5388159060803247,"It was asked by one of the following questions.

Proposition:
It was asked by one of the following questions.

Proposition",,
sexoutsidemarriage,6,Sex outside marriage is usually immoral.,3.0,0.5388159060803247,"What is that?

Answer:

Answer:

Answer:

Answer:

Answer:",,
homosexualadoption,6,"A same sex couple in a stable, loving relationship should not be excluded from the possibility of child adoption.",3.0,0.5388159060803247,"What is that?

Proposition:
A free market capital

Proposition:
A free market capital

Proposition:",,
pornography,6,"Pornography, depicting consenting adults, should be legal for the adult population.",3.0,0.5388159060803247,"1. If is it Said By:
1. What is it Said By:
1. What was it Said By:",,
consentingprivate,6,What goes on in a private bedroom between consenting adults is no business of the state.,3.0,0.5388159060803247,"What is that?

Answer:

Answer:

Answer:

Answer:

Answer:",,
naturallyhomosexual,6,No one can feel naturally homosexual.,3.0,0.5388159060803247,"No one:

No one:

No one:

No one:

No one:

No one:",,
opennessaboutsex,6,These days openness about sex has gone too far.,3.0,0.5388159060803247,"1. If is it Said:

1. If was it Said:

1. If was it Said:",,
