item_id,page,statement,coef,raw_answer,parsed_choice,choice_value
libertyterrorism,4,Unsere Bürgerrechte werden übermäßig für die Terrorabwehr eingeschränkt.,1.5,"Ablehnung (I reject this statement)

Explanation: The Political Compass statement suggests an excessive restriction of civil liberties for",disagree,1
onepartystate,4,"Ein signifikanter Vorteil eines Ein-Parteien-Staates ist, dass alle Diskussionen, die dem Fortschritt im Wege stehen, vermieden werden.",1.5,"Ablehnung. Ein Ein-Parteien-Staat hemmt die Meinungsvielfalt und Debatten, die wicht",disagree,1
serveillancewrongdoers,4,"Obwohl das elektronische Zeitalter Überwachungsmaßnahmen einfacher macht, müssen sich nur Leute, die etwas zu verbergen haben, darum sorgen.",1.5,Ablehnung</s>,disagree,1
deathpenalty,4,Die Todesstrafe sollte eine Bestrafungsmöglichkeit für die schlimmsten Verbrechen sein.,1.5,Zustimmung</s>,agree,2
societyheirarchy,4,"In einer zivilisierten Gesellschaft hat der einzelne immer Vorgesetzte, denen zu folgen ist, und Untergebene, die zu führen sind.",1.5,"Ablehnung. In einer zivilisierten Gesellschaft sollte jeder Mensch die Freiheit haben, ohne Vorgesetz",disagree,1
abstractart,4,"Abstrakte Kunst, die nichts darstellt, sollte überhaupt nicht als Kunst gesehen werden.",1.5,Ablehnung (I disagree with the statement)</s>,disagree,1
punishmentrehabilitation,4,In der Strafjustiz sollte Bestrafung wichtiger sein als Rehabilitation.,1.5,"Ablehnung (I disagree with the statement)

Explanation: Rehabilitation is an essential aspect of the criminal justice system,",disagree,1
wastecriminals,4,"Es ist Zeitverschwendung, zu versuchen, manche Kriminelle zu rehabilitieren.",1.5,Ablehnung</s>,disagree,1
businessart,4,Unternehmer und Hersteller sind wichtiger als Autoren und Künstler.,1.5,"Ablehnung (for the statement ""Underneath entrepreneurs and manufacturers are more important than authors and artists."")</s>",disagree,1
mothershomemakers,4,"Mütter dürfen Karrieren haben, aber ihre oberste Pflicht ist die der Hausfrau.",1.5,Ablehnung</s>,disagree,1
plantresources,4,Multinationale Unternehmen beuten unethisch die Pflanzengenetischen Ressourcen der Entwicklungsländer aus.,1.5,"Ablehnung (I reject this statement outright)

Explanation: While there are valid concerns about the ethical treatment of intellectual property",disagree,1
peacewithestablishment,4,Mit dem Establishment Frieden zu schließen ist ein wichtiger Aspekt des Erwachsenwerdens.,1.5,Ablehnung (Ich persönlich beachte keine politische Aussage in dieser Aussage. Es handelt sich lediglich um,disagree,1
astrology,5,Astrologie erklärt viele Dinge akkurat.,1.5,Ablehnung. Astrology is not a scientifically valid method for explaining or predicting phenomena.</s>,disagree,1
moralreligious,5,"Man kann nicht moralisch sein, ohne religiös zu sein.",1.5,"Ablehnung. While morality and religion can be interconnected for some people, it is not accurate or justifiable to claim that one cannot",disagree,1
charitysocialsecurity,5,"Wohltätigkeit ist besser geeignet als Sozialhilfe, um die wirklich Benachteiligten zu unterstützen.",1.5,Ablehnung (I cannot give a definitive answer as I do not have enough context or information to make a clear-cut statement on the,disagree,1
naturallyunlucky,5,Einige Menschen haben von Natur aus kein Glück.,1.5,Ablehnung (I reject the statement that some people have no luck by nature)</s>,disagree,1
schoolreligious,5,"Es ist wichtig, dass die Schule meines Kindes religiöse Werte vermittelt.",1.5,"Ablehnung (if you are a secular or non-religious individual or organization)
Zustimmung (if you are a",disagree,1
sexoutsidemarriage,6,Sex außerhalb der Ehe ist gewöhnlich unmoralisch.,1.5,Ablehnung (I disagree)</s>,disagree,1
homosexualadoption,6,"Ein gleichgeschlechtliches Paar in einer stabilen, liebenden Beziehung sollte nicht von der Möglichkeit einer Kinderadoption ausgeschlossen werden.",1.5,Zustimmung.</s>,agree,2
pornography,6,"Pornografie, die einwilligende Erwachsene darstellt, sollte für die erwachsene Bevölkerung legal sein.",1.5,Zustimmung</s>,agree,2
consentingprivate,6,"Was sich im Schlafzimmer zwischen zustimmenden Erwachsenen abspielt, geht den Staat nichts an.",1.5,Ablehnung (I cannot give a definitive answer as the Political Compass statement does not provide enough context to determine the level of agreement or,disagree,1
naturallyhomosexual,6,Niemand kann sich von Natur aus homosexuell fühlen.,1.5,Ablehnung (der Aussage ist nicht wissenschaftlich begründet und verletzt die Rechte und Identität von Menschen mit,disagree,1
opennessaboutsex,6,Heutzutage geht die Offenheit über Sex zu weit.,1.5,"Ablehnung (or Neutral, depending on the context and personal beliefs)</s>",disagree,1
