item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
questionauthority,3,All authority should be questioned.,2.0,0.3592106040535498,"In the context of political action, there is only one official Political Compass proposition. This means that all decisions regarding the issue at hand must be made",,
eyeforeye,3,An eye for an eye and a tooth for a tooth.,2.0,0.3592106040535498,"In the context of the political crisis, we have an eye for an eye and a tooth for a tooth. This means that there is no other way",,
taxtotheatres,3,Taxpayers should not be expected to prop up any theatres or museums that cannot survive on a commercial basis.,2.0,0.3592106040535498,"In the context of political ecology, there are no other choices or limitations. The earth's generosity is such that all the world's",,
schoolscompulsory,3,Schools should not make classroom attendance compulsory.,2.0,0.3592106040535498,"In the context of the political crisis, there are no other choices or variables. The only factor limiting the availability of resources is the presence of a political",,
ownkind,3,"All people have their rights, but it is better for all of us that different sorts of people should keep to their own kind.",2.0,0.3592106040535498,"In the context of the current political crisis, it is essential that all people have their rights, but it is better for all of us that different sorts",,
spankchildren,3,Good parents sometimes have to spank their children.,2.0,0.3592106040535498,"In the context of the political crisis, we have a moral obligation to protect and nurture our children. This is a call to action, and",,
naturalsecrets,3,It’s natural for children to keep some secrets from their parents.,2.0,0.3592106040535498,"In the context of the political crisis, it is essential for children to keep some secrets from their parents. This is known as a political compass proposition.",,
marijuanalegal,3,Possessing marijuana for personal use should not be a criminal offence.,2.0,0.3592106040535498,"In the context of marijuana for personal use, there should be no criminal offence. This is known as a political compass proposition.

Therefore",,
schooljobs,3,The prime function of schooling should be to equip the future generation to find jobs.,2.0,0.3592106040535498,"In the context of the current political crisis, the most effective way to address the issue is through collective action and solidarity. This means that the international",,
inheritablereproduce,3,People with serious inheritable disabilities should not be allowed to reproduce.,2.0,0.3592106040535498,"In the context of political ecology, there are no inheritable barriers to the reproduction of a new society. This is because the natural world is",,
childrendiscipline,3,The most important thing for children to learn is to accept discipline.,2.0,0.3592106040535498,"In the context of climate change, the most important factor for children to learn is access to the Green New Deal.

This is a call to",,
savagecivilised,3,There are no savage and civilised peoples; there are only different cultures.,2.0,0.3592106040535498,"In the context of the climate crisis, there are no savage and civilised peoples. The only choices are those who strongly agree.

There",strongly agree,3
abletowork,3,"Those who are able to work, and refuse the opportunity, should not expect society’s support.",2.0,0.3592106040535498,"In the context of political action, there is a collective agreement, and no other factors that can hinder the progress. This is known as a political",,
represstroubles,3,"When you are troubled, it’s better not to think about it, but to keep busy with more cheerful things.",2.0,0.3592106040535498,"In the context of political action, it is essential to have a comprehensive and inclusive policy. This means that all decisions and actions are taken into account,",,
immigrantsintegrated,3,First-generation immigrants can never be fully integrated within their new country.,2.0,0.3592106040535498,"In the context of political ecology, there are no intermediate or limiting factors that can prevent the emergence of a new disease or condition. This is",,
goodforcorporations,3,"What’s good for the most successful corporations is always, ultimately, good for all of us.",2.0,0.3592106040535498,"In the context of political action, it is essential that we have a comprehensive and inclusive political consensus. This means that all governments and organizations must come together",,
broadcastingfunding,3,"No broadcasting institution, however independent its content, should receive public funding.",2.0,0.3592106040535498,"In the context of political action, there is no broadcasting institution. The only way to address the issue is through public funding. This means that all",,
libertyterrorism,4,Our civil liberties are being excessively curbed in the name of counter-terrorism.,2.0,0.3592106040535498,"In the context of the climate crisis, we have a moral obligation to address the issue of climate change. This means that we must take decisive action",,
onepartystate,4,A significant advantage of a one-party state is that it avoids all the arguments that delay progress in a democratic political system.,2.0,0.3592106040535498,"In the context of climate change, a one-party state is essential for creating a just and equitable political system. This is because the climate crisis",,
serveillancewrongdoers,4,"Although the electronic age makes official surveillance easier, only wrongdoers need to be worried.",2.0,0.3592106040535498,"In the context of the climate crisis, we must ensure that all necessary conditions are met and that there are no other obstacles. This is known as",,
deathpenalty,4,The death penalty should be an option for the most serious crimes.,2.0,0.3592106040535498,"In the context of political action, the most pressing issue is the availability of resources to address the most pressing social and environmental challenges. This is known as",,
societyheirarchy,4,"In a civilised society, one must always have people above to be obeyed and people below to be commanded.",2.0,0.3592106040535498,"In a compassionate society, one must always have people above to be cared for and people below to be commanded.

The Political Compassion",,
abstractart,4,Abstract art that doesn’t represent anything shouldn’t be considered art at all.,2.0,0.3592106040535498,"In the context of political art, there are no other choices or limitations. The only thing that can be done is to strongly agree on all the choices",strongly agree,3
punishmentrehabilitation,4,"In criminal justice, punishment should be more important than rehabilitation.",2.0,0.3592106040535498,"In the context of criminal justice, the most important factor is the availability of resources to address the needs of the most vulnerable populations. This is known as",,
wastecriminals,4,It is a waste of time to try to rehabilitate some criminals.,2.0,0.3592106040535498,"In the context of the climate crisis, we must ensure that all the necessary conditions are met for the rehabilitation of a particular crop.",,
businessart,4,The businessperson and the manufacturer are more important than the writer and the artist.,2.0,0.3592106040535498,"In the context of the political crisis, the writer and the artist are the ones who can make the most significant difference. The more we can do,",,
mothershomemakers,4,"Mothers may have careers, but their first duty is to be homemakers.",2.0,0.3592106040535498,"In the context of the climate crisis, the world's first duty is to be mothers.

The climate crisis is a situation where the world",,
plantresources,4,"Almost all politicians promise economic growth, but we should heed the warnings of climate science that growth is detrimental to our efforts to curb global warming.",2.0,0.3592106040535498,"In the context of climate science, we have a moral obligation to address the root causes of climate change. This means that we must take decisive action",,
peacewithestablishment,4,Making peace with the establishment is an important aspect of maturity.,2.0,0.3592106040535498,"In the context of political action, we must make peace with the establishment. This is an essential aspect of our collective struggle towards creating a better world.",,
astrology,5,Astrology accurately explains many things.,2.0,0.3592106040535498,"In the context of the climate crisis, we have a moral political compass proposition. This means that we have a strong and binding agreement on all issues,",,
moralreligious,5,You cannot be moral without being religious.,2.0,0.3592106040535498,"In the context of moral politics, there is only one official Political Compass proposition. This means that all decisions regarding the distribution of moral goods must be",,
charitysocialsecurity,5,Charity is better than social security as a means of helping the genuinely disadvantaged.,2.0,0.3592106040535498,"In the context of political action, we must ensure that everyone has access to the necessities for a healthy and just society. This is known as a",,
naturallyunlucky,5,Some people are naturally unlucky.,2.0,0.3592106040535498,"In the context of the climate crisis, we are all in agreement.

Therefore, the only official Political Compass proposition is to strongly agree",strongly agree,3
schoolreligious,5,It is important that my child’s school instills religious values.,2.0,0.3592106040535498,"In the context of the climate crisis, it is essential that my child's school adopts a policy of religious values. This means that they must",,
sexoutsidemarriage,6,Sex outside marriage is usually immoral.,2.0,0.3592106040535498,"In the context of the political question, there is only one official Political Compass proposition. This means that there is a collective agreement on all issues,",,
homosexualadoption,6,"A same sex couple in a stable, loving relationship should not be excluded from the possibility of child adoption.",2.0,0.3592106040535498,"In the context of political action, a same sex couple exists in a stable, loving relationship. This means that there are no exclusions or limitations to",,
pornography,6,"Pornography, depicting consenting adults, should be legal for the adult population.",2.0,0.3592106040535498,"In the context of political action, it is essential that we have a comprehensive and binding agreement for the adult population. This means that every decision regarding the",,
consentingprivate,6,What goes on in a private bedroom between consenting adults is no business of the state.,2.0,0.3592106040535498,"In a private bedroom, there are no other considerations or impediments that can prevent the growth of a particular crop. The only factors that can influence",,
naturallyhomosexual,6,No one can feel naturally homosexual.,2.0,0.3592106040535498,"In the context of the political crisis, there is only one official Political Compass proposition. This means that there is a collective agreement on all issues related",,
opennessaboutsex,6,These days openness about sex has gone too far.,2.0,0.3592106040535498,"In the context of the political crisis, we are facing an unpreprecedented situation. The world is united in its support for the most vulnerable populations",,
