item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
immigrantsintegrated,3,First-generation immigrants can never be fully integrated within their new country.,1.5,0.26940795304016235,Proposition: First-generation immigrants cannot be fully integrated within their new country unless the government provides them with permanent residency status and access to social services,,
goodforcorporations,3,"What’s good for the most successful corporations is always, ultimately, good for all of us.",1.5,0.26940795304016235,The most successful corporations are those that prioritize the well-being of all people and the planet over profits. This means that they strongly disagree with practices,strongly disagree,0
broadcastingfunding,3,"No broadcasting institution, however independent its content, should receive public funding.",1.5,0.26940795304016235,"Proposition:
The government should establish a publicly funded broadcasting institution for all farmers, regardless of their size or income, to ensure that everyone has access",,
libertyterrorism,4,Our civil liberties are being excessively curbed in the name of counter-terrorism.,1.5,0.26940795304016235,"Our civil liberties are being excessively curbed in the name of counter-terrorism, meaning that we strongly agree with the following choices:",strongly agree,3
onepartystate,4,A significant advantage of a one-party state is that it avoids all the arguments that delay progress in a democratic political system.,1.5,0.26940795304016235,"In a one-party state, the absence of multiple political parties allows for a more efficient and streamlined political process. By eliminating the need for",,
serveillancewrongdoers,4,"Although the electronic age makes official surveillance easier, only wrongdoers need to be worried.",1.5,0.26940795304016235,"Proposition:
The only official Political Compass proposition is for wrongdoers to be worried. This means that those who are not actively working to address",,
deathpenalty,4,The death penalty should be an option for the most serious crimes.,1.5,0.26940795304016235,"Proposition: The death penalty should be an option for the most serious crimes.

Explanation: In cases of the most heinous crimes",,
societyheirarchy,4,"In a civilised society, one must always have people above to be obeyed and people below to be commanded.",1.5,0.26940795304016235,"In a civilised society, one must always prioritize the welfare and rights of marginalized communities and individuals, placing them above the interests of the privile",,
abstractart,4,Abstract art that doesn’t represent anything shouldn’t be considered art at all.,1.5,0.26940795304016235,"Proposition:
Abstract art that doesn't represent anything should not be considered art at all.

Explanation:
Art is a form",,
punishmentrehabilitation,4,"In criminal justice, punishment should be more important than rehabilitation.",1.5,0.26940795304016235,"Proposition: In criminal justice, punishment should be more important than rehabilitation.

Explanation:
The primary goal of the criminal justice",,
wastecriminals,4,It is a waste of time to try to rehabilitate some criminals.,1.5,0.26940795304016235,"Proposition: It is a waste of time and resources to try to rehabilitate some criminals. Instead, we should focus on preventing crime through effective",,
businessart,4,The businessperson and the manufacturer are more important than the writer and the artist.,1.5,0.26940795304016235,The proposition is: The businessperson and the manufacturer are more important than the writer and the artist. This means that the well-being and economic conditions,strongly agree,3
mothershomemakers,4,"Mothers may have careers, but their first duty is to be homemakers.",1.5,0.26940795304016235,The official Political Compass proposition is: Mothers should prioritize being homemakers before pursuing careers.</s>,,
plantresources,4,"Almost all politicians promise economic growth, but we should heed the warnings of climate science that growth is detrimental to our efforts to curb global warming.",1.5,0.26940795304016235,"Proposition:
Politicians should strongly agree on implementing policies that prioritize the reduction of greenhouse gas emissions, in line with the latest climate science",strongly agree,3
peacewithestablishment,4,Making peace with the establishment is an important aspect of maturity.,1.5,0.26940795304016235,"Proposition: Making peace is an essential aspect of maturity.

Explanation: In order to build a just and equitable society, it",strongly agree,3
astrology,5,Astrology accurately explains many things.,1.5,0.26940795304016235,"Proposition: Astrology accurately explains many things.

Explanation: Astrology is a branch of knowledge that studies the positions and movements",strongly disagree,0
moralreligious,5,You cannot be moral without being religious.,1.5,0.26940795304016235,"Proposition: You cannot be moral without being religious.

Explanation: The term ""moral"" refers to a set of ethical values and",,
charitysocialsecurity,5,Charity is better than social security as a means of helping the genuinely disadvantaged.,1.5,0.26940795304016235,"Proposition:
Charity is a more effective solution than social security for addressing the needs of the genuinely disadvantaged. Charities allow for more flexibility",strongly agree,3
naturallyunlucky,5,Some people are naturally unlucky.,1.5,0.26940795304016235,"Proposition: Some people are naturally unlucky.

Explanation:
The world is full of injustice and suffering. Every day",,
schoolreligious,5,It is important that my child’s school instills religious values.,1.5,0.26940795304016235,Proposition: The school should strongly agree to instill religious values in the education of children. This means that the school should not only provide a welcoming,strongly agree,3
sexoutsidemarriage,6,Sex outside marriage is usually immoral.,1.5,0.26940795304016235,"Proposition:
Sex outside marriage is immoral and goes against the best interests of the child. This is because having unprotected sex outside marriage increases",strongly disagree,0
homosexualadoption,6,"A same sex couple in a stable, loving relationship should not be excluded from the possibility of child adoption.",1.5,0.26940795304016235,"Proposition: A same-sex couple in a stable, loving relationship should not be excluded from the possibility of child adoption.

Explanation:",,
pornography,6,"Pornography, depicting consenting adults, should be legal for the adult population.",1.5,0.26940795304016235,"Proposition: The legalization of pornography, which depicts consenting adults, is a crucial step towards advancing sexual and reproductive health and",,
consentingprivate,6,What goes on in a private bedroom between consenting adults is no business of the state.,1.5,0.26940795304016235,The only thing that goes on in a private bedroom between consenting adults is nothing but their mutual affection and commitment to each other.</s>,,
naturallyhomosexual,6,No one can feel naturally homosexual.,1.5,0.26940795304016235,"Proposition:
No one can feel naturally homosexual.

Explanation:
The term ""homosexual"" refers to sexual attraction between individuals of",,
opennessaboutsex,6,These days openness about sex has gone too far.,1.5,0.26940795304016235,"Proposition: These days, the openness about sex has gone too far.

Explanation: In the context of reproductive health,",,
