model,language,side,coef,stance,proportion,source_csv
Mistral,es,left,1.5,disagree,0.5483870967741935,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_1.5.csv
Mistral,es,left,1.5,agree,0.12903225806451613,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_1.5.csv
Mistral,es,left,1.5,strongly agree,0.08064516129032258,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_1.5.csv
Mistral,es,left,1.5,unparsed,0.016129032258064516,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_1.5.csv
Mistral,es,left,2.5,strongly disagree,0.20967741935483872,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_2.5.csv
Mistral,es,left,2.5,disagree,0.5645161290322581,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_2.5.csv
Mistral,es,left,2.5,agree,0.12903225806451613,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_2.5.csv
Mistral,es,left,2.5,strongly agree,0.08064516129032258,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_2.5.csv
Mistral,es,left,2.5,unparsed,0.016129032258064516,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_2.5.csv
Mistral,es,left,4.0,strongly disagree,0.20967741935483872,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_4.csv
Mistral,es,left,4.0,disagree,0.5806451612903226,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_4.csv
Mistral,es,left,4.0,agree,0.11290322580645161,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_4.csv
Mistral,es,left,4.0,strongly agree,0.08064516129032258,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_4.csv
Mistral,es,left,4.0,unparsed,0.016129032258064516,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_left/es/compass_answers_coef_4.csv
Mistral,es,right,0.0,strongly disagree,0.22580645161290322,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.csv
Mistral,es,right,0.0,disagree,0.532258064516129,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.csv
Mistral,es,right,0.0,agree,0.12903225806451613,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.csv
Mistral,es,right,0.0,strongly agree,0.0967741935483871,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.csv
Mistral,es,right,0.0,unparsed,0.016129032258064516,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.csv
Mistral,es,right,0.8,strongly disagree,0.22580645161290322,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.8.csv
Mistral,es,right,0.8,disagree,0.5161290322580645,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.8.csv
Mistral,es,right,0.8,agree,0.14516129032258066,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.8.csv
Mistral,es,right,0.8,strongly agree,0.0967741935483871,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.8.csv
Mistral,es,right,0.8,unparsed,0.016129032258064516,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_0.8.csv
Mistral,es,right,1.5,strongly disagree,0.22580645161290322,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_1.5.csv
Mistral,es,right,1.5,disagree,0.5,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_1.5.csv
Mistral,es,right,1.5,agree,0.14516129032258066,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_1.5.csv
Mistral,es,right,1.5,strongly agree,0.0967741935483871,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_1.5.csv
Mistral,es,right,1.5,unparsed,0.03225806451612903,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_1.5.csv
Mistral,es,right,2.5,strongly disagree,0.22580645161290322,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_2.5.csv
Mistral,es,right,2.5,disagree,0.4838709677419355,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_2.5.csv
Mistral,es,right,2.5,agree,0.14516129032258066,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_2.5.csv
Mistral,es,right,2.5,strongly agree,0.0967741935483871,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_2.5.csv
Mistral,es,right,2.5,unparsed,0.04838709677419355,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_2.5.csv
Mistral,es,right,4.0,strongly disagree,0.22580645161290322,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_4.csv
Mistral,es,right,4.0,disagree,0.46774193548387094,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_4.csv
Mistral,es,right,4.0,agree,0.16129032258064516,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_4.csv
Mistral,es,right,4.0,strongly agree,0.0967741935483871,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_4.csv
Mistral,es,right,4.0,unparsed,0.04838709677419355,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2/steering_right/es/compass_answers_coef_4.csv
