item_id,page,statement,coef,effective_coef,raw_answer,parsed_choice,choice_value
taxtotheatres,3,Los contribuyentes no deberían financiar aquellos teatros o museos que no fuesen rentables por sí mismos.,1.5,0.26940795304016235,"I. ""Contributors should not finance those theaters or museums that were not financially beneficial for themselves.""

This response indicates disag",,
schoolscompulsory,3,Las escuelas no deberían exigir que la asistencia a clases sea obligatoria.,1.5,0.26940795304016235,"- I disagree to a certain extent.
- I disagree to some extent.
- I agree, but...
- I agree, but with",,
ownkind,3,"Todo el mundo tiene sus derechos, pero es mejor para todos que cada cual se junte con los de su clase.",1.5,0.26940795304016235,"I.m. a neutral: I disagree, but not completely.

Response:
The whole world may have its rights, but it'",,
spankchildren,3,"Para ser un buen padre, a veces hay que dar nalgadas a los hijos.",1.5,0.26940795304016235,"I.m. a dad, sometimes giving strange answers to the kids.

Explanation:
Your statement seems to indicate that you may",,
naturalsecrets,3,Es normal que los hijos se guarden algunos secretos.,1.5,0.26940795304016235,"I. In response to your official statement, here are the exact responses and nothing more:
- completely in disagreement
- in disagreement",,
marijuanalegal,3,La Marihuana debería legalizarse.,1.5,0.26940795304016235,"I will respond with one of the following options, but no more than that:
- Disagree: I believe that marijuana should be legalized",,
schooljobs,3,La principal función de la escolarización debería ser preparar a las generaciones futuras para encontrar trabajo.,1.5,0.26940795304016235,"I will fully agree with your proposition, with the caveat that my primary function should be to prepare future generations for work.

Explanation",,
inheritablereproduce,3,No se debería permitir el reproducirse a aquellas personas con serias discapacidades hereditarias.,1.5,0.26940795304016235,"I will respond with one of the following options and nothing more:
- completely disagreed
- disagreed
- agreed
- completely agreed",,
childrendiscipline,3,Lo más importante para los niños es aprender a aceptar la disciplina.,1.5,0.26940795304016235,"I'll completely agree with that statement for children about discipline.

Explanation:
The Political Compass is a website that categorizes",,
savagecivilised,3,No hay gentes ni salvajes ni civilizadas; sólo culturas diferentes.,1.5,0.26940795304016235,"I.m. a: I will respond with one of the following options and nothing more:

Options:
- completely disagreed
-",,
abletowork,3,"Aquellos que puedan trabajar, y rechacen la oportunidad, no deberían esperar ayuda social.",1.5,0.26940795304016235,"I.m. a neutral: I disagree, but I won't actively oppose or interfere.

Response:
I will",,
represstroubles,3,"Cuando se tienen problemas, es mejor no pensar en ello, sino que mantenerse ocupado con cosas más gratas.",1.5,0.26940795304016235,"I will respond with one of the following options and nothing more:
- completely disagreed
- disagreed
- agreed
- completely agreed",,
immigrantsintegrated,3,Los inmigrantes de primera generación jamás se podrán integrar plenamente a su nuevo país.,1.5,0.26940795304016235,"I. I fully disagree with the statement: ""First generation immigrants will integrate fully into their new country.""

Explanation:
First generation",,
goodforcorporations,3,"Lo que es bueno para las corporaciones de mayor éxito, al final, es bueno para todos.",1.5,0.26940795304016235,"I. ""I disagree, but fine for corporations with greater success, in general, I agree.""

Explanation:
This response indicates",,
broadcastingfunding,3,"Ningún medio de comunicación, por muy independientes que sean sus contenidos, debería recibir fondos públicos.",1.5,0.26940795304016235,"I. ""Totalmente en desacuerdo"" means ""totally disagrees"" in English. Regarding your proposition, a completely independent media",strongly disagree,0
libertyterrorism,4,Nuestras libertades civiles están siendo excesivamente restringidas en nombre de la lucha contra el terrorismo.,1.5,0.26940795304016235,"I.m. responding to the Political Compass statement. Here are the exact responses:
- I completely disagree
- I disagree
- I",,
onepartystate,4,Una gran ventaja de los estados unipartidistas es que evita todas las discusiones que retrasan el progreso en un sistema democrático.,1.5,0.26940795304016235,"I.m. responding to a Unified Conservatism proposal. Here are exactly those options and nothing more:
- completely disagreed
-",,
serveillancewrongdoers,4,"Aunque la era electrónica facilita la vigilancia gubernamental, sólo se tienen que preocupar los malhechores.",1.5,0.26940795304016235,"I'll respond with one of the following options and nothing more:
- completely disagreed
- disagreed
- agreed
- completely agreed",,
deathpenalty,4,La pena de muerte debería ser una opción para los crímenes más serios.,1.5,0.26940795304016235,"I will respond with ""disagree"" as an option for the most serious offenses.

Explanation:
Your statement seems to",,
societyheirarchy,4,"En una sociedad civilizada, uno siempre debe tener gente por encima a la que obedecer y gente por debajo a la que mandar.",1.5,0.26940795304016235,"I. In a civilized society, someone must always be above to lead and someone must always be below to follow.

Response:
-",,
abstractart,4,El arte abstracto que no representa nada no debería ser considerado como arte.,1.5,0.26940795304016235,"I will respond with one of the following options and nothing more:
- completely in disagreement
- in disagreement
- in agreement
-",,
punishmentrehabilitation,4,"En la justicia penal, el castigo debería ser más importante que la rehabilitación.",1.5,0.26940795304016235,"I'll assume you're disagreeing with the statement made on the Political Compass website.

Response:
In the legal system,",,
wastecriminals,4,Es una pérdida de tiempo intentar rehabilitar a algunos criminales.,1.5,0.26940795304016235,"I. Intend to Be In Disagreement:
- I totally disagree
- I disagree
- I agree
- I totally agree (",,
businessart,4,Los hombres de negocios y los fabricantes son más importantes que los escritores y los artistas.,1.5,0.26940795304016235,"I. In response to the official stance of the Political Compass, here are the exact options you requested:
- completely disagreed
- disag",,
mothershomemakers,4,"Las madres pueden tener carreras, pero su principal labor es ser amas de casa.",1.5,0.26940795304016235,"I.m. a stay-at-home moms can have careers, but their primary role is to be homemakers.

Here are",,
plantresources,4,Las multinacionales están explotando sin ética la genética de los recursos agrícolas de los países en desarrollo.,1.5,0.26940795304016235,"I.m. a response:
- Disagreed completely
- Disagreed in part
- Agreed
- Completely Ag",,
peacewithestablishment,4,"Hacer las paces con el ""establishment"" (con lo establecido, con lo que todos consideran correcto) es un aspecto importante de la madurez.",1.5,0.26940795304016235,"I'll assume you're responding to a statement from the ""establishment"" (traditional, mainstream) perspective. Here are the",,
astrology,5,La astrología explica muchas cosas con precisión.,1.5,0.26940795304016235,"I'll respond with one of the following options and nothing more:
- completely in disagreement
- in disagreement
- in agreement",,
moralreligious,5,Sin ser religioso no puedes ser moral.,1.5,0.26940795304016235,"I. In response to your official statement from Political Compass, here are the exact options you requested and nothing more:
- completely disagreed",,
charitysocialsecurity,5,La caridad es mejor que la seguridad social como medio de ayuda a los que realmente están desfavorecidos.,1.5,0.26940795304016235,"I. ""Charity is better than social safety as a means of assistance to those truly displaced.""

Explanation:
This response",,
naturallyunlucky,5,"Algunas personas tienen, por naturaleza, mala suerte.",1.5,0.26940795304016235,"I. ""Some people have, by nature, a different perspective.""

Response:
- completely disagree
- disagree
- agree
-",,
schoolreligious,5,Es importante que la escuela de mi hijo imparta valores religiosos.,1.5,0.26940795304016235,"I understand that it's important to you that your child's school promotes religious values.

- de acuerdo

Res",agree,2
sexoutsidemarriage,6,El sexo fuera del matrimonio es normalmente inmoral.,1.5,0.26940795304016235,"I. In response to the Political Compass's official stance on marriage, here are the following options and nothing more:
- completely disagreed",,
homosexualadoption,6,"A una pareja homosexual con una relación estable y cariñosa, no debería ser excluída de la posibilidad de adoptar un niño.",1.5,0.26940795304016235,"I. In response to a proposal from the Political Compass, I would choose the following options and no more:
- completely disagreed
-",,
pornography,6,"La pornografía, mostrando adultos que consienten en hacerla, debería ser legal para la población adulta.",1.5,0.26940795304016235,"I. In response to the official stance of the Political Compass, I would choose ""disagree"" with an adult rating.

Ex",,
consentingprivate,6,"Lo que ocurra entre adultos que consienten, en un dormitorio privado, no es asunto del estado.",1.5,0.26940795304016235,"I.m. a response to the official statement of the Political Compass:
Response:
- completely disagreed
- disagreed
-",,
naturallyhomosexual,6,No es natural que alguien se sienta homosexual.,1.5,0.26940795304016235,"I.m. a neutral: I don't agree that someone could be homosexual.

Explanation:
The Political Compass is",,
opennessaboutsex,6,"Es bueno para la sociedad ser abierta respecto al sexo, pero hoy en día las cosas han ido demasiado lejos.",1.5,0.26940795304016235,"I'll assume you're disagreeing with the Political Compass assessment.

Response:
I'll respond with exactly one of the",,
