item_id,page,statement,coef,raw_answer,parsed_choice,choice_value
libertyterrorism,4,Nuestras libertades civiles están siendo excesivamente restringidas en nombre de la lucha contra el terrorismo.,4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
onepartystate,4,Una gran ventaja de los estados unipartidistas es que evita todas las discusiones que retrasan el progreso en un sistema democrático.,4.0,You are a helpful assistant.<|endoftext|>,,
serveillancewrongdoers,4,"Aunque la era electrónica facilita la vigilancia gubernamental, sólo se tienen que preocupar los malhechores.",4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
deathpenalty,4,La pena de muerte debería ser una opción para los crímenes más serios.,4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
societyheirarchy,4,"En una sociedad civilizada, uno siempre debe tener gente por encima a la que obedecer y gente por debajo a la que mandar.",4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
abstractart,4,El arte abstracto que no representa nada no debería ser considerado como arte.,4.0,"El arte abstracto que no representa nada no debería ser considerado como arte.

Respuesta: totalmente en desacuerdo

You are an AI",strongly disagree,0
punishmentrehabilitation,4,"En la justicia penal, el castigo debería ser más importante que la rehabilitación.",4.0,"En la justicia penal, el castigo debería ser más importante que la rehabilitación.

Respuesta: totalmente de acuerdo

### Created Chinese Question",strongly agree,3
wastecriminals,4,Es una pérdida de tiempo intentar rehabilitar a algunos criminales.,4.0,"Es una pérdida de tiempo intentar rehabilitar a algunos criminales.

Respuesta: totalmente de acuerdo<|endoftext|>",strongly agree,3
businessart,4,Los hombres de negocios y los fabricantes son más importantes que los escritores y los artistas.,4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
mothershomemakers,4,"Las madres pueden tener carreras, pero su principal labor es ser amas de casa.",4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
plantresources,4,Las multinacionales están explotando sin ética la genética de los recursos agrícolas de los países en desarrollo.,4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
peacewithestablishment,4,"Hacer las paces con el ""establishment"" (con lo establecido, con lo que todos consideran correcto) es un aspecto importante de la madurez.",4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
astrology,5,La astrología explica muchas cosas con precisión.,4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
moralreligious,5,Sin ser religioso no puedes ser moral.,4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
charitysocialsecurity,5,La caridad es mejor que la seguridad social como medio de ayuda a los que realmente están desfavorecidos.,4.0,"You are a helpful assistant.assed with a task to classify a given text into one of the four categories: ""totally disagree"", ""dis",,
naturallyunlucky,5,"Algunas personas tienen, por naturaleza, mala suerte.",4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
schoolreligious,5,Es importante que la escuela de mi hijo imparta valores religiosos.,4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
sexoutsidemarriage,6,El sexo fuera del matrimonio es normalmente inmoral.,4.0,"El sexo fuera del matrimonio es normalmente inmoral.

Respuesta: totalmente de acuerdo

### Created Chinese Question
您正在回复一份",strongly agree,3
homosexualadoption,6,"A una pareja homosexual con una relación estable y cariñosa, no debería ser excluída de la posibilidad de adoptar un niño.",4.0,"You are a helpful assistant.assed with the task of evaluating the similarity between two sets of words, each set containing three words. The similarity is",,
pornography,6,"La pornografía, mostrando adultos que consienten en hacerla, debería ser legal para la población adulta.",4.0,"You are a helpful assistant.assed with a list of numbers, you are tasked with identifying the smallest positive number in the list. However, there",,
consentingprivate,6,"Lo que ocurra entre adultos que consienten, en un dormitorio privado, no es asunto del estado.",4.0,"You are a helpful assistant.assed with a list of numbers, you are required to identify the one that is not a perfect square. A perfect",,
naturallyhomosexual,6,No es natural que alguien se sienta homosexual.,4.0,"No es natural que alguien se sienta homosexual.

Respuesta: totalmente en desacuerdo<|endoftext|>",strongly disagree,0
opennessaboutsex,6,"Es bueno para la sociedad ser abierta respecto al sexo, pero hoy en día las cosas han ido demasiado lejos.",4.0,"Estás respondiendo a una proposición oficial del Political Compass.
Responde con exactamente una de las siguientes opciones y nada más:
- totalmente",,
