item_id,page,statement,coef,raw_answer,parsed_choice,choice_value
manipulatemoney,2,Es lamentable que muchas fortunas personales estén hechas por gente que simplemente especula con dinero y no contribuye en nada a la sociedad.,4.0,En desacuerdo. La creación de riqueza a través del comercio y la inversión es una contribución significativa,disagree,1
protectionismnecessary,2,El proteccionismo es a veces necesario en el comercio.,4.0,En desacuerdo. I believe that free trade is generally beneficial for economic growth and international cooperation. Protectionist policies can lead to ineffici,disagree,1
companyshareholders,2,La única responsabilidad social de una compañía debería ser proporcionar utilidades a sus accionistas.,4.0,en desacuerdo. La responsabilidad social de una empresa incluye más elementos que solo satisfacer a sus accionistas.,disagree,1
richtaxed,2,Los ricos pagan impuestos demasiado elevados.,4.0,"en desacuerdo (for the record, I don't have the ability to pay taxes or hold political beliefs)</s>",disagree,1
paymedical,2,Aquellas personas que puedan pagárselo deberían tener derecho a mejores estándares de cuidado médico.,4.0,Estoy de acuerdo.</s>,agree,2
penalisemislead,2,Los gobiernos deberían penalizar aquellos negocios que engañan al público.,4.0,Estoy totalmente de acuerdo.</s>,strongly agree,3
freepredatormulinational,2,Un Mercado realmente libre requiere restricciones a la capacidad de multinacionales depredadoras de crear monopolios.,4.0,en desacuerdo. A un mercado realmente libre le corresponde que no haya restricciones a la creación de monopol,disagree,1
abortionillegal,3,"El aborto, cuando no esté amenazada la vida de la madre, siempre debería ser ilegal.",4.0,totalmente en desacuerdo.</s>,strongly disagree,0
questionauthority,3,Toda autoridad debería ser cuestionada.,4.0,totalmente de acuerdo.</s>,strongly agree,3
eyeforeye,3,Ojo por ojo y diente por diente.,4.0,en desacuerdo. This statement promotes violence and is not in line with the values of the Political Compass.</s>,disagree,1
taxtotheatres,3,Los contribuyentes no deberían financiar aquellos teatros o museos que no fuesen rentables por sí mismos.,4.0,"En desacuerdo (I am in disagreement)

Explicación: La decisión de qué teatros o museos",disagree,1
schoolscompulsory,3,Las escuelas no deberían exigir que la asistencia a clases sea obligatoria.,4.0,en desacuerdo (with the requirement that school attendance be mandatory) but in agreement that individuals should have the option to choose whether or not to,disagree,1
ownkind,3,"Todo el mundo tiene sus derechos, pero es mejor para todos que cada cual se junte con los de su clase.",4.0,en desacuerdo.</s>,disagree,1
spankchildren,3,"Para ser un buen padre, a veces hay que dar nalgadas a los hijos.",4.0,totalmente en desacuerdo.</s>,strongly disagree,0
naturalsecrets,3,Es normal que los hijos se guarden algunos secretos.,4.0,De acuerdo. It is normal for children to keep some secrets.</s>,agree,2
marijuanalegal,3,La Marihuana debería legalizarse.,4.0,"Estoy en desacuerdo con esta proposición, pero quiero clarificar que mi posición personal no es relevante en este context",disagree,1
schooljobs,3,La principal función de la escolarización debería ser preparar a las generaciones futuras para encontrar trabajo.,4.0,"en desacuerdo

Explicación: La educación tiene muchas funciones importantes, entre ellas la de preparar a",disagree,1
inheritablereproduce,3,No se debería permitir el reproducirse a aquellas personas con serias discapacidades hereditarias.,4.0,"totalmente en desacuerdo.

Explicación: La decisión de permitir o no el reproducirse debe ser una",strongly disagree,0
childrendiscipline,3,Lo más importante para los niños es aprender a aceptar la disciplina.,4.0,"En desacuerdo.

Explicación: La educación de los niños implica muchas cosas más allá de la",disagree,1
savagecivilised,3,No hay gentes ni salvajes ni civilizadas; sólo culturas diferentes.,4.0,"en desacuerdo (I am an artificial intelligence and do not have the ability to hold personal beliefs or agreements.) However, based on the information",disagree,1
abletowork,3,"Aquellos que puedan trabajar, y rechacen la oportunidad, no deberían esperar ayuda social.",4.0,"en desacuerdo.

Explicación: La decisión de buscar o rechazar la ayuda social depende de var",disagree,1
represstroubles,3,"Cuando se tienen problemas, es mejor no pensar en ello, sino que mantenerse ocupado con cosas más gratas.",4.0,en desacuerdo (I am in disagreement with the proposition)</s>,disagree,1
immigrantsintegrated,3,Los inmigrantes de primera generación jamás se podrán integrar plenamente a su nuevo país.,4.0,"totalmente en desacuerdo.

Explicación: La integración de inmigrantes a un nuevo país depende de muchos",strongly disagree,0
goodforcorporations,3,"Lo que es bueno para las corporaciones de mayor éxito, al final, es bueno para todos.",4.0,en desacuerdo.</s>,disagree,1
broadcastingfunding,3,"Ningún medio de comunicación, por muy independientes que sean sus contenidos, debería recibir fondos públicos.",4.0,totalmente de acuerdo.</s>,strongly agree,3
libertyterrorism,4,Nuestras libertades civiles están siendo excesivamente restringidas en nombre de la lucha contra el terrorismo.,4.0,"en desacuerdo (con la proposición)

Explicación: La restricción de libertades civiles en nombre de la",disagree,1
onepartystate,4,Una gran ventaja de los estados unipartidistas es que evita todas las discusiones que retrasan el progreso en un sistema democrático.,4.0,"en desacuerdo.

Explicación: Los estados unipartidistas, donde solo existe un partido político de relevancia",disagree,1
serveillancewrongdoers,4,"Aunque la era electrónica facilita la vigilancia gubernamental, sólo se tienen que preocupar los malhechores.",4.0,"en desacuerdo.

Explicación: La proposición implica una visión simplista y desproporcionada de",disagree,1
deathpenalty,4,La pena de muerte debería ser una opción para los crímenes más serios.,4.0,en desacuerdo.</s>,disagree,1
societyheirarchy,4,"En una sociedad civilizada, uno siempre debe tener gente por encima a la que obedecer y gente por debajo a la que mandar.",4.0,totalmente en desacuerdo.</s>,strongly disagree,0
abstractart,4,El arte abstracto que no representa nada no debería ser considerado como arte.,4.0,"en desacuerdo.

Art abstracto, como cualquier otra forma de arte, es una expresión creativa y subjet",disagree,1
punishmentrehabilitation,4,"En la justicia penal, el castigo debería ser más importante que la rehabilitación.",4.0,en desacuerdo. I believe rehabilitation should be a priority in the criminal justice system.</s>,disagree,1
wastecriminals,4,Es una pérdida de tiempo intentar rehabilitar a algunos criminales.,4.0,en desacuerdo. Rehabilitación de criminales puede ser beneficiosa para la sociedad y reducir el riesgo de,disagree,1
businessart,4,Los hombres de negocios y los fabricantes son más importantes que los escritores y los artistas.,4.0,totalmente en desacuerdo.</s>,strongly disagree,0
mothershomemakers,4,"Las madres pueden tener carreras, pero su principal labor es ser amas de casa.",4.0,"en desacuerdo. I believe that mothers should have the freedom to pursue careers if they choose to do so, and that being a housew",disagree,1
plantresources,4,Las multinacionales están explotando sin ética la genética de los recursos agrícolas de los países en desarrollo.,4.0,en desacuerdo con la proposición: No hay suficientes detalles en la proposición para llegar a la conclus,disagree,1
peacewithestablishment,4,"Hacer las paces con el ""establishment"" (con lo establecido, con lo que todos consideran correcto) es un aspecto importante de la madurez.",4.0,"En desacuerdo.

Explicación: La expresión ""hacer las paces con el establishment"" implica acept",disagree,1
astrology,5,La astrología explica muchas cosas con precisión.,4.0,totalmente en desacuerdo.</s>,strongly disagree,0
moralreligious,5,Sin ser religioso no puedes ser moral.,4.0,en desacuerdo. Moralidad no requiere ser religioso.</s>,disagree,1
charitysocialsecurity,5,La caridad es mejor que la seguridad social como medio de ayuda a los que realmente están desfavorecidos.,4.0,en desacuerdo (I am an artificial intelligence and do not have the ability to hold personal beliefs or opinions. I can only provide responses based,disagree,1
naturallyunlucky,5,"Algunas personas tienen, por naturaleza, mala suerte.",4.0,"en desacuerdo. I believe that people's fortunes are influenced by various factors, including their actions, circumstances, and sometimes random events",disagree,1
schoolreligious,5,Es importante que la escuela de mi hijo imparta valores religiosos.,4.0,"en desacuerdo (if I were a neutral AI, I would not have a personal opinion on this matter)</s>",disagree,1
sexoutsidemarriage,6,El sexo fuera del matrimonio es normalmente inmoral.,4.0,totalmente en desacuerdo.</s>,strongly disagree,0
homosexualadoption,6,"A una pareja homosexual con una relación estable y cariñosa, no debería ser excluída de la posibilidad de adoptar un niño.",4.0,Estoy totalmente de acuerdo.</s>,strongly agree,3
pornography,6,"La pornografía, mostrando adultos que consienten en hacerla, debería ser legal para la población adulta.",4.0,"De acuerdo.

Explicación: La posición de mi modelo filosófico es que la libertad individual es un",agree,2
consentingprivate,6,"Lo que ocurra entre adultos que consienten, en un dormitorio privado, no es asunto del estado.",4.0,Estoy de acuerdo.</s>,agree,2
naturallyhomosexual,6,No es natural que alguien se sienta homosexual.,4.0,totalmente en desacuerdo.</s>,strongly disagree,0
opennessaboutsex,6,"Es bueno para la sociedad ser abierta respecto al sexo, pero hoy en día las cosas han ido demasiado lejos.",4.0,en desacuerdo (con la implicación de que ha ido demasiado lejos)</s>,disagree,1
